,0,1,2,3
0,Strawberry Pest,Management,,References
1,,Physical Control,,[5456]
2,,Tractor-mounted suction machines,,
3,,Biological Control,,
4,,Beauveria bassiana (Balsamo-Crivelli) Vuillemin,,[51]
5,,Cultural Control,,[53]
6,,"Trap crop, Medicago sativa L.",,"[41,58,59]"
7,Tarnished Plant Bug,Chemical Control,,"[41,58,59]"
8,Lygus lineolaris (Palisot de Beauvois),hexyl butyrate + phenylacetaldehyde for Push-Pull Strategy,,[52]
9,Lygus rugulipennis Poppius,,,
10,,"flupyradifurone,",,"[49,50]"
11,,"novaluron,",,"[49,50]"
12,,"flonicamid,",,
13,,"pyrethroids,",,
14,,"organophosphates,",,
15,,neonicotinoids,.,
16,Beetles,,,
17,Sap Beetles,Host Plant Resistance,,[63]
18,"Haptoncus luteolus (Erichson), Lobiopa",Cultivars with ripe fruits not touching the ground,,
19,"insularis (Castelnau), Carpophilus fumatus",Cultural Control,,[62]
20,"Boheman, Stelidota geminate (Say)",Field sanitation by removal of ripe fruits,,
21,,Chemical Control,,[62]
22,,Limiting fungicide application by using environmental-,,[67]
23,Weevils,,,
24,"Otiorhynchus sulcatus F., O. ovatus L., O.",,,
25,"singularis L., Otiorhynchus cribricollis",Biological Control,,"[68,71]"
26,"Gyllenhal, Pantomorus cervinus Boheman,",Biological Control,,
27,"Nemocestes incomptus Horn, Barypeithes",Host Plant Resistance,,
28,"pellucidus Boheman, Sciopithes obscurus L.",Host Plant Resistance,,
29,,Cultural Control,,
30,,Strawberry bed sanitation by removal of weeds and grass,,
31,,Chemical Control,,
32,,Pyrethroids,,
33,Anthonomus rubi Herbst,,,[76]
34,,Physical Control,,
35,,monitoring and mass trapping.,,[77]
36,,Periodic removal of severed buds or adults,,
37,,Biological Control,,[74]
38,,Braconidae,,
39,,Pteromalus swederus,.,
40,,,,"[71,78]"
41,"Popillia japonica Newman, Anomala",Cultural Control,,
42,"orientalis Waterhouse, Amphimallon majalis",Cultural Control,,
43,"Razoumowsky, Maladera castanea Arrow","oats, Avena sativa L",,
44,,Chemical Control,,
45,,Neem Oil,.,
46,,Insecticidal Soaps,.,
