,0,1,2,3,4,5,6
0,Sampling locations,AMBC,EC,TCC,FCC,Sc,YMC
1,,10,8.6,ND,ND,9.9,9.2
2,,9.8,7.26,7.7,ND,7.6,9.7
3,,8,9,9.4,ND,7.5,9.6
4,,10.1,ND,ND,ND,7.7,9.1
5,Menahariya sub-city (N=9),10,6.5,ND,ND,7.5,9.7
6,Menahariya sub-city (N=9),10,6.5,7.5,ND,7.5,9.7
7,,10,ND,ND,ND,ND,9.6
8,,9.7,7,7.5,7.5,8.4,7.5
9,,9.9,6.6,ND,ND,8.4,7.8
10,,9.8,7,ND,ND,9.1,9.7
11,,10,8.6,7.7,ND,9.3,9.6
12,,10,8.7,9.5,ND,7.7,9.1
13,,9.8,8.7,ND,ND,8,7.6
14,,9.9,6.8,7.5,ND,7.5,9.6
15,Wukro sub-city (N=9),9.7,ND,ND,ND,9.2,9.6
16,,9.6,7,7.6,7.5,9.2,7.5
17,,10,8.6,9.1,ND,9.7,9.1
18,,9.8,ND,ND,ND,7.4,9.2
19,,9.9,7.2,ND,ND,7.4,7.5
20,,9.5,7.2,ND,ND,7.4,6.7
21,,9.9,7,ND,ND,7.4,6.7
22,,10.6,7,ND,ND,7.6,ND
23,,9.5,7.2,ND,ND,7.4,ND
24,Atote sub-city (N=9),9.6,8.6,ND,ND,7.9,7.5
25,,8.1,5,ND,ND,9.2,5.7
26,,8.1,7.3,ND,ND,8,7.2
27,,9.5,6.6,ND,ND,7.9,7.2
28,,9.4,8.8,9.7,ND,9.2,5.6
29,,8.1,8.8,ND,7.1,8.4,5.7
30,,7.9,4.7,ND,ND,7.8,7.2
31,,10,ND,ND,ND,ND,5.4
32,,9.9,8.5,6,9,7.4,5.5
33,Addis Ketema sub-city (N=9),8,8,8.7,ND,7.4,5.5
34,,10.1,7.2,ND,ND,ND,7.1
35,,8.1,ND,ND,ND,8.4,7.2
36,,9.8,9.3,ND,ND,7.5,7.3
37,,10.1,9.3,ND,ND,9.2,7.3
38,,9.5,ND,ND,ND,9.1,7.7
39,,9.8,4.8,ND,ND,9.2,5.5
40,,9.5,4.6,ND,ND,ND,ND
41,Bahil Adarash (Piassa) sub-city (N=9),9.5,6.9,ND,ND,9.1,5.8
42,,7.6,7.2,ND,ND,9.6,7.3
43,,9.4,6.6,ND,ND,9.5,7.3
44,,10,5.4,ND,ND,9.5,7.3
45,,9.5,ND,ND,ND,9.2,5.5
46,,9.6,5.7,ND,ND,9.2,5.5
47,,9.6,5.6,ND,ND,ND,ND
48,,9.5,7.2,ND,5.6,9.2,5.8
49,,9.8,7.5,5,ND,7,ND
50,,10.2,7.3,7.3,5.9,9.3,5.6
51,,9.7,7.4,ND,ND,9.6,5.5
52,Hawassa University Poultry Farm (N=15),10.09,7.7,7.3,ND,9.3,ND
53,,9.6,7.9,ND,ND,9.3,ND
54,,9.7,7.2,ND,7.2,7.7,ND
55,,9.9,5.5,ND,5.5,7.8,ND
56,,9.9,7.6,ND,7.9,7.8,5.5
57,,9.9,7.6,ND,ND,7.8,5.5
58,,10,7.7,ND,5.8,9.4,5.5
59,,9.9,7.7,7.8,ND,9.4,ND
