,0,1,2,3,4,5,6,7
0,Classifier,Class,TP rate,FP rate,Precision,PRC area,ROC area,F-measure
1,Trees---Random,Lacto-fermented cucumber,0.970,0.010,0.980,0.985,0.989,0.975
2,Forest,Vinegar-pickled cucumber,0.980,0.020,0.961,0.969,0.991,0.970
3,,Fresh cucumber,0.990,0.000,1.000,1.000,1.000,0.995
4,Bayes-Bayes Net,Lacto-fermented cucumber,0.950,0.020,0.960,0.990,0.993,0.955
5,,Vinegar-pickled cucumber,0.960,0.025,0.950,0.981,0.994,0.955
6,,Fresh cucumber,1.000,0.000,1.000,1.000,1.000,1.000
7,Functions--Logis-,Lacto-fermented cucumber,0.950,0.010,0.979,0.989,0.993,0.964
8,tic,Vinegar-pickled cucumber,0.980,0.020,0.961,0.982,0.994,0.970
9,,Fresh cucumber,1.000,0.005,0.990,1.000,1.000,0.995
10,Lazy-IBk,Lacto-fermented cucumber,0.950,0.015,0.969,0.938,0.968,0.960
11,,Vinegar-pickled cucumber,0.970,0.025,0.951,0.932,0.973,0.960
12,,Fresh cucumber,1.000,0.000,1.000,1.000,1.000,1.000
