,0,1,2
0,Plants,Percentage Occurrence,Reference
1,Micromeria inodora (Desf.) Benth,2.9,[22]
2,Ganoderma lucidum and Spongiporus leucomallellus,2,[23]
3,Laserpitium zernyi,30.9,[24]
4,Araca(Psidium guineense Sw.,6.518.1,[25]
5,Psidium myrtoides O.Berg (Myrtaceae),5.3,[26]
6,Ferula hermonis Boiss,11.1,[27]
7,Plinia cerrocampanensis,42.8,[28]
8,"Arnica longifolia, Aster hesperius, and Chrysothamnus nauseosus",8.2,[29]
9,Matricaria chamomilla L.,56.86,[30]
10,Teucrium polium L.,24.6,[31]
11,Angelica purpurascens (Ave-Lall.) Gill,22.93,[32]
12,Ferula asafoetida,9.75,[33]
