,0,1,2,3,4,5,6,7,8
0,,Food-secure,Marginally food,Moderately food,Severely food,,,,
1,,Food-secure,insecure,insecure,insecure,,,,
2,,SEM,SEM,SEM,SEM,SEM,P-value (model 1),P-value (model 2),Prend (model 2)
3,Vitamin A (RAE/1000 kcal),,,,,,,,
4,"Younger children, 1-8 years",9.60,27.27,21.88,28.80,28.80,0.007,0.106,0.757
5,"Older children,9-18 years",10-61,30-13,18.30,19.40,19.40,0.004,0.478,0.124
6,"Women, 1964 years",15.00,31.23,37.89,47.49,47.49,0.094,0.855,0.381
7,"Men, 19-64 years",11.45,40.86,27.58,47.75,47.75,0.063,0.192,0.164
8,Vitamin C (mg/1000 kcal),,,,,,,,
9,"Younger children,1-8 years",2.09,5.04,6.88,12.63,12.63,0.541,0.733,0.962
10,"Older children, 918 years",1.54,5.94,4.45,7.21,7.21,0.161,0.221,0.597
11,"Men, 19-64 years",2.57,6.82,7.32,6.12,6.12,0.046,0.354,0.331
12,"Men, 19-64 years",1.61,10.82,7.92,29.6b,4.89,0.005,0.089,0.035
13,Vitamin D (mcg/1000 kcal),,,,,,,,
14,"Younger children, 1--8 years",0.09,0.47,0.22,0.30,0.30,0.006,0.009,0.062
15,"Older children, 918 years",0.08,0-22,0.13,0.20,0-21,0.077,0.343,0.503
16,"Women, 1964 years",0.07,0.23,0.32,0-21,0-21,0.379,0.474,0.428
17,"Men, 1964 years",0.08,0.50,0.18,0.45,0.45,0.379,0.553,0.259
18,Thiamin (mg/1000 kcal),,,,,,,,
19,"Younger children,1-8 years",0.01,0.08,0.03,0.04,0.04,0.595,0.498,0.480
20,"Women, 19-64 years",0.01,0.06,0.04,0.04,0.04,0.072,0.131,0.739
21,"Men, 19-64 years",0.01,0.04,0.04,0.07,0.07,0.635,0.594,0.686
22,Riboflavin (mg/1000 kcal),,,,,,0.635,,
23,"Younger children, 1-8 years",0.01,0.07,0.03,0.05,0.05,0.008,0.034,0.081
24,"Women, 1964 years",0.01,0.04,0.02,0.05,0.05,0.004,0.089,0.213
25,"Women, 1964 years",0.01,0.05,0.04,0.05,0.05,0.052,0.631,0.807
26,"Men, 19-64 years",0.01,0.05,0.05,0.07,0.07,0.052,0.479,0.778
27,Niacin (mg/1000 kcal),,,,,,0.052,,
28,"Younger children, 1-8 years",0.19,0.81,0.55,0.63,0.61,0.338,0.856,0.879
29,"Older children, 918 years",0.24,0.68,0.54,17.1b,0.61,0.065,0.143,0.044
30,"Women, 1964 years",0.25,1.18,0.95,0.85,0.96,0.027,0.575,0.537
31,"Men, 19-64 years",0.26,0.99,0.92,0.96,0.96,0.027,0.097,0.537
32,Vitamin B (mg/1000 kcal),,,,,,0.027,,
33,"Younger children,1-8 years",0.01,0.09,0.03,0.05,0.04,0.004,0.017,0.084
34,"Older children, 9-18 years",0.01,0.04,0.05,0.04,0.04,0.325,0.356,0.883
35,"Women, 1964 years",0.01,0.05,0.05,0.05,0.05,0.032,0.869,0.067
36,"Men, 19-64 years",0.01,0.05,0.05,0.05,0.05,0.032,0.282,0.067
37,Folate (DFE/1000 kcal),,,,,,,,
38,"Younger children, 1-8 years",3.13,23.31,9.61,15.78,15.78,0.716,0.543,0.811
39,"Older children, 9-18 years",2.91,11.58,9.16,10.89,10.89,0.028,0.454,0.155
40,"Women, 1964 years",3.74,13.78,8.66,12.53,12.53,0.028,0.678,0.361
41,"Men, 19-64 years",2.93,12-20,10.48,15.91,15.91,0.088,0.252,0.664
42,"Younger children, 1-8 years",0.04,0.18,0.13,0-16,0-16,0.087,0.157,0.174
43,"Older children,918 years",0.11,0-14,0.09,0.16,0.16,0.390,0.078,0-385
44,"Women, 1964 years",0.08,0.22,0.32,0.44,0.44,0.390,0.653,0-385
