,0,1,2,3,4,5,6,7,8,9,10
0,Group of VOCs,Rt,RIit,RIex,S.I,H1,H2,H3,H4,H5,H6
1,SUM,,,,,0.256,0.179,0.232,0.174,0.245,0.237
2,Hydrocarbons,,,,,,,,,,
3,Hexane,1.73,601,600,97,1.191,1.474,1.221,1.092,0.934,0.619
4,Toluene,3.81,771,767,90,0.476,0.084,0.104,0.089,0.078,0.087
5,1-Octene,4.23,792,791,80,0.000,0.000,0.000,0.000,0.000,0.028
6,Octane,4.39,800,801,90,0.297,0.202,0.261,0.216,0.284,0.212
7,"3-Ethyl-1,5-octadiene",6.3,894,894,92,0.145,0.377,0.281,0.236,0.364,0.221
8,"3-Ethyl-1,5-octadiene",6.38,894,898,90,0.135,0.311,0.208,0.178,0.276,0.173
9,"3-Ethyl-1,5-octadiene",7.18,939,949,98,0.743,2.087,1.228,0.977,1.550,1.057
10,"3-Ethyl-1,5-octadiene",7.32,939,946,92,0.875,2.400,1.351,1.147,2.026,1.645
11,"3-Ethyl-1,5-octadiene",8.26,939,949,94,0.438,1.166,0.721,0.566,0.752,0.609
12,"4,8-Dimethyl-1,7-nonadiene",8.34,998,998,97,1.289,3.560,2.067,1.789,3.014,2.597
13,"(E,E)-2,6-Dimethyl-1,3,5,7-octatetraene",10.81,1131,1133,85,0.060,0.061,0.058,0.048,0.023,0.033
14,Dodecane,11.89,1200,1201,93,0.091,0.054,0.035,0.041,0.024,0.040
15,(Z)-2-Dodecene,11.96,1210,1206,92,0.143,0.075,0.072,0.079,0.130,0.214
16,Tridecane,13.44,1300,1301,96,0.104,0.062,0.054,0.055,0.036,0.057
17,Tetradecane,14.91,1400,1401,91,0.073,0.064,0.061,0.062,0.041,0.052
18,Pentadecane,16.28,1500,1501,83,0.041,0.030,0.033,0.036,0.021,0.026
19,SUM,,,,,6.098,12.006,7.756,6.611,9.554,7.669
20,Terpenes,,,,,,,,,,
21,-Ocimene,9.29,1050,1055,84,0.016,0.027,0.026,0.013,0.069,0.106
22,"E)-4,8-Dimethylnona-1,3,7-triene",10.474,1117,1117,92,0.073,0.078,0.735,0.028,0.202,0.085
23,Copaene,14.74,1392,1389,93,0.214,0.168,0.000,0.084,0.060,0.080
24,-Farnesene,16.4,1497,1509,85,0.046,0.033,0.000,0.041,0.218,0.713
25,"p-Mentha-1,5,8-triene",22.46,,,90,0.000,0.000,0.030,0.048,0.000,0.000
26,SUM,,,,,0.348,0.306,0.791,0.214,0.549,0.984
27,Phenolic compounds,,,,,,,,,,
28,2-Hydroxy-benzeneethanol,15.41,1431,1437,94,0.078,0.589,0.756,0.793,0.549,0.121
29,Eucalyptol (I.S.),9.09,1040,1037,97,I.S,I.S,I.S,I.S,I.S,I.S
30,Total VOCs,,,,,78.747,83.714,90.828,78.905,93.403,71.345
31,Total C6LOX VOCs,,,,,29.004,38.442,52.430,49.464,65.675,39.715
32,Total LOX VOCs,,,,,37.724,54.815,63.528,58.597,77.647,49.189
