,0,1,2,3,4,5,6
0,Hogberg et,2013,Qualitative/Cross,Sweden,Pregnant,Pregnancy,Excellent
1,al.,,sectional,,women,linked to,
2,,,,,(n=23),changes in diet,
3,,,,,,management,
4,Kehily et al.,2014,Qualitativel,UK,Mothers,Parenthood,Medium
5,,,Longitudinal,,(n=8),places,
6,,,,,,limitations on,
7,,,,,,dietary,
8,,,,,,aspirations,
9,Laroche et,2012,Quantitativel,USA,Adults,Parenthood,High
10,al.,,Longitudinal,,"(n=2,881)",associated with,
11,,,,,,change in fat,
12,,,,,,intake but no,
13,,,,,,difference in,
14,,,,,,other food,
15,,,,,,consumption,
16,Lebrun et,2019,Quantitativel,Canada,Mothers,Late,High
17,al.,,Longitudinal,,n=28),pregnancy/post-,
18,,,,,,partum linked,
19,,,,,,with dietary,
20,,,,,,stability but,
21,,,,,,decrease in,
22,,,,,,micronutrient,
23,,,,,,intake,
24,MacLellan,2004,Qualitative/Cross-,Canada,Women,Increased,High
25,et al.,,sectional,,n=40),sense of,
26,,,,,,responsibility,
27,,,,,,for healthy,
28,,,,,,eating,
29,McBey et,2019,Qualitativel Cross-,UK,Adults,Leaving school,Medium
30,al.,,sectional,,(n=16),unrelated to,
31,,,,,,openness to,
32,,,,,,reducing meat,
33,,,,,,consumption,
34,"Mills, White,",2017,QualitativelCross-,UK,Adults,Increased,Medium
35,Wriden et,,sectional,,n=10),sense of,
36,al.,,,,,responsibility,
37,,,,,,for healthy,
38,,,,,,eating,
39,Nasuti et al.,2014,Quantitativel,Canada,Couples,Differences in,High
40,,,Longitudinal,,(n=153),diet change,
41,,,,,,between first-,
42,,,,,,time and,
43,,,,,,second- time,
44,,,,,,parents,
45,Newcombe,2012,QualitativelCross-,Ireland,Men(n=33),Parent linked to,Medium
46,et al.,,sectional,,,motivations to,
