,0,1,2,3,4,5,6
0,TantSpecies,Abbreviations,Familyname,,,nities,
1,,,,IHC,VIP,CPI,PCP
2,Lotus corniculatus L.,Lot cor,Papilionaceae,0.00,0.14,0.03,0.07
3,Luffa sp.,Luf sp,Cucurbitaceae,0.00,0.00,0.39,0.37
4,Lyonia ovalifolia (Wall.) Drude,Lyo ova,Ericaceae,0.00,0.00,0.00,0.22
5,Malus domestica Borkh.,Mal dom,Rosaceae,0.27,0.35,0.05,0.22
6,Medicago sativa L.,Med sat,Papilionaceae,0.86,0.27,1.04,1.95
7,Mentha piperita L.,Men pip,Lamiaceae,0.00,0.00,0.00,0.64
8,Mentha royleana Wall.ex Benth,Men roy,Lamiaceae,0.00,0.00,0.00,0.63
9,Micromeria biflora (Ham.) Bth,Mic bif,Lamiaceae,0.00,0.00,2.17,0.88
10,Minuartia kashmirica(Edgew.)Mattf.,Min kas,Caryophyllaceae,0.00,0.00,0.00,0.12
11,Nepeta graciliflora Benth.,Nep gra,Lamiaceae,1.90,0.87,0.00,0.00
12,Nepeta laevigata (D. Don) Hand.- Mazz,Nep lae,Lamiaceae,1.00,2.07,0.00,0.00
13,Oenothera rosea L. Her ex Aiton,Oen ros,Onagraceae,1.36,0.46,0.26,0.44
14,Olea ferruginea Wall. ex Aitch.,Ole fer,Oleaceae,0.22,0.00,0.00,0.00
15,Onopordum acanthium L,Ono aca,Asteraceae,0.00,1.57,0.00,0.00
16,Onychium contiguum C. Hope,Ony con,Pteridaceae,0.00,0.00,0.00,0.37
17,Origanum majorana L.,Ori maj,Lamiaceae,0.00,0.00,0.07,0.42
18,Origanum vulgare L.,Ori vul,Lamiaceae,0.00,0.00,0.74,1.06
19,Oxalis corniculata L.,Oxa cor,Oxalidaceae,1.28,0.24,1.89,4.94
20,Oxyria digyna (L.) Hill,Oxy dig,Polygonaceae,0.00,0.00,0.36,1.30
21,Parrotiopsis jacquemontiana (Decne.) Rehder,Parjac,Hamamelidaceae,0.43,0.00,4.69,10.33
22,Paspalum dilatatun Poir,Pas dil,Poaceae,0.40,0.00,0.09,0.00
23,Pedicularis punctata Decne,Ped pun,Orobanchaceae,2.09,1.10,0.00,0.00
24,Pennisetum orientale Rich.,Pen ori,Poaceae,2.78,2.83,0.69,0.31
25,Periploca aphylla Decne.,Per aph,Asclepiadaceae,0.04,0.15,0.13,0.11
26,Persicaria capitata (Buch.-Ham.ex D.Don)H.Gross,Per cap,Polygonaceae,0.00,0.81,0.31,1.73
27,Pilea umbrosa Blume,Pil umb,Urticaceae,0.00,0.00,0.27,0.21
28,Pimpinella stewartii (Dunn) Nasir,Pim ste,Apiaceae,2.11,2.72,0.00,0.40
29,Pinus wallichiana A.B. Jacks,Pin wal,Pinaceae,0.00,5.30,20.28,16.24
30,Piptatherum aequiglume(Duthie ex Hook.f.) Roshev,Pip aeq,Poaceae,0.13,0.00,0.00,0.00
31,Plantago lanceolata L,Plalan,Plantaginaceae,0.85,2.76,0.07,0.36
32,Plantago major L.,Pla maj,Plantaginaceae,2.06,4.64,0.71,0.79
33,Pleurospermum stellatum (D.Don) Benth. ex C.B.Clarke,Ple ste,Apiaceae,0.00,0.00,0.21,0.00
34,Pleurospermum stylosum C.B.Clarke,Ple sty,Apiaceae,0.00,0.00,0.24,0.04
35,Poa alpina L.,Poa alp,Poaceae,0.00,0.00,0.30,0.00
36,Poa annua L.,Poa ann,Poaceae,0.45,1.99,0.75,0.00
37,Poa infirma Kunth,Poa inf,Poaceae,3.08,3.03,1.11,0.03
38,Polygonum plebeium R.Br.,Pol ple,Convallariaceae,0.49,1.51,0.62,0.60
39,Polygonatum sp.,Pol sp.,Convallariaceae,0.00,0.00,0.00,0.13
40,Portulaca oleracea L.,Por ole,Portulacaceae,0.07,0.00,0.00,0.00
41,Potentilla anserina L.,Pot ans,Rosaceae,0.00,0.67,0.00,0.26
42,Potentilla nepalensis Hook.,Pot nep,Rosaceae,2.15,1.59,0.00,0.12
43,Prunus armeniaca L.,Pru arm,Rosaceae,0.07,0.00,0.00,0.00
44,Prunus cornuta (Wall.ex Royle) Steud,Pru cor,Rosaceae,0.25,0.00,0.00,0.00
45,Prunus domestica L.,Pru dom,Rosaceae,0.26,0.00,0.00,0.00
46,Prunella vulgaris L.,Pru vul,Lamiaceae,3.11,4.20,0.00,0.00
47,Pteridium aquilinum (L.) Kuhn,Pte aqu,Pteridaceae,0.29,0.00,0.00,0.00
