,0,1,2,3,4,5,6,7
0,,,,lgsjygwcwabag[Ir]glwg,,,,g:1.g339C51-2-r
1,,,,,,,,SIx 9 CiL UlsI S1uZ Gb Js Lag 3jg CsI
2,,14,,,,,,3gl g L Jg1 Cloaga aS o1s y9 5W1jS(Cwl
3,,12,,,,,,
4,,10,,,,,,
5,N,8,,,,,,ssj97b81gg[9]
6,,6,,-o-Control,,,,
7,,4,,-Acetic acid,,,,
8,,2,,Nano-chitosan,,,,g[19]gumaccJsgijgcbccl
9,,0,,,,,,[r][o]L[r]cgoj9cb
10,,,0,,4,6,8,3jg CsICwI jy [V]~LS 9 [I7] sIaJs JaB
11,,,,Storage Time (Week),Storage Time (Week),,,
12,,,,Fig 4 Firmness (Mean SDof grapes coated with,,,,
13,,,,"nano-chitosan (0.2%) or acetic acid (0.5%), during 8",,,,
14,,,,weeks storage at 4 C and 90% RH.,,,,
15,,,,J5L d5wu1 JS Jgr uoL s1go -7 -r,,,,
16,,,,g1.gpH 9og1s,g1.gpH 9og1s,,,3g:1og w-0-r
17,,,,gba(oAJ1a1ogJJybL,,,,disy.(P<./o)ciLaBslgJgbysLoagada
18,,,,,,,,pkaP<L
19,,,,lJJgbLobolgCig.Cmlag1slg,,,,
20,,,,,,,,sLoip1jgygP<oyoj
21,,,,LLjaspkaj1ca(P</o,,,,"]Zcy[V]X[o,]L[r]wW"
