,0,1,2,3,4,5,6,7,8,9
0,,,Men,,,Women,,,Total,
1,,,N=2554,,,N=3136,,,N=5960,
2,,1st Tercile,3rd Tercile,,1st Tercile,3rd Tercile,,1st Tercile,3rd Tercile,
3,,n=851,n=852,p,n=1045,n=1046,,n=1896,n=1897,p
4,,Mean (95% CI),Mean (95% CI),,Mean (95% CI),Mean (95% CI),,Mean (95% CI),Mean (95% CI),
5,,,,,Phytosterols,,,,,
6,Total plant sterols (mg/d),174.8 (168.7180.9),494.8 (488.7-500.9),<0.0001,140.9 (136.7-145.1),382.5 (378.3386.6),<0.0001,156.6 (152.8160.4),436.4 (432.7440.2),<0.0001
7,Total plant sterols/1000 kcal(mg/d,108.4 (104.6-112.1),171.8 (169.1174.6),<0.0001,124.1 (121.2-127.1),238.5 (236.1241.0),<0.0001,117.9 (115.9-120.0),180.9 (178.8-183.0),<0.0001
8,B-sitosterol (mg/d),108.4 (104.6-112.1),303.9 (300.1307.7),<0.0001,88.6 (86.1-91.1),238.5 (236.1241.0),<0.0001,97.6 (95.3-99.9),269.7 (267.4271.9),<0.0001
9,B-sitosterol/1000 kcal (mg/d),69.2 (67.5-71.0),115.5 (113.3-117.7),<0.0001,78.1 (76.279.9),118.2 (116.4-120.1),<0.0001,28.2 (26.9-29.5),98.9 (97.6-100.1),<0.0001
10,Campesterol (mg/d),32.6 (30.4-34.8),115.5 (113.3-117.7),<0.0001,24.5 (23.1-25.8,84.2 (82.885.5),<0.0001,28.2 (26.9-29.5),98.9 (97.6-100.1),<0.0001
11,Campesterol/1000 kcal (mg/d),20.7 (19.821.6),40.1 (39.2-41.0),<0.0001,21.4 (20.622.3),42.1 (41.242.9),<0.0001,20.519.9-21.1,41.0 (40.3-41.6),<0.0001
12,Stigmasterol (mg/d),16.2 (15.3-17.1),13.2 (12.7-13.7),<0.0001,14.9 (14.2-15.5,31.4 (30.832.1),<0.0001,15.6 (15.1-16.2),34.4 (33.935.0),<0.0001
13,Stigmasterol/1000 kcal(mg/d),10.7 (10.3-11.2),13.2 (12.7-13.7),<0.0001,13.5 (13.0-14.1),15.6(15.1-16.1),<0.0001,12.2 (11.9-12.6),14.4 (14.014.7),<0.0001
14,Phytosterols from enriched margarine/1000,1.03 (0.00-2.52),3.81 (2.32-5.30),0.0278,0.66 (0.02-1.31),2.05 (1.412.70),0.0083,0.80 (0.03-1.57),2.93 (2.173.69),0.0004
15,kcal (mg/d),0.69 (0.03-1.35),1.42 (0.76-2.09),0.2832,0.59 (0.20-0.99),1.09(0.70-1.49),0.1861,0.57(0.19-0.95,1.25 (0.88-1.62),0.0330
16,,,,Polyphenols and antioxidants,Polyphenols and antioxidants,,,,,
17,Polyphenols (mg/d),1464 (1410-1518),2705 (26512759),<0.0001,1427 (1383-1472),2494 (2450-2538),<0.0001,1443 (1408-1478),2594 (25592629),<0.0001
18,Polyphenols/1000 kcal (mg/d),945 (916-973),945 (916-973),0.9999,1260 (12241296),1227 (11911263),0.4125,1112 (1088-1136),1086 (1062-1110),0.2963
19,Antioxidants (mmol/d),8.71 (8.259.18),16.20 (15.7416.67),<0.0001,8.84 (8.439.25),15.36 (14.9515.77),<0.0001,8.79 (8.489.11),15.78 (15.47-16.09),<0.0001
20,Antioxidants/1000 kcal (mmol/d),5.70 (5.475.93),5.71 (5.485.94),0.9979,7.87 (7.578.17),7.60 (7.297.90),0.4324,6.86 (6.66-7.07),6.66 (6.466.86),0.3449
21,,,,,Dietary fiber,,,,,
22,Dietary fiber g/d,14.9 (14.415.4),27.5 (27.028.0),<0.0001,12.4 (12.012.8),22.5 (22.122.9),<0.0001,13.5 (13.2-13.9),24.9 (24.625.2),<0.0001
23,Dietary fiber/1000 kcal (g/d),9.4 (9.19.6),9.6 (9.49.8),0.3899,10.7 (10.411.0),11.1 (10.8-11.4),0.1432,10.0 (9.9-10.2),10.3 (10.1-10.5),0.1132
24,,,,,Diet quality,,,,,
25,HDI score (points),2.67 (2.592.75),3.83 (3.753.92),<0.0001,2.76 (2.692.83),3.85 (3.783.91),<0.0001,2.70 (2.652.76),3.83 (3.773.88),<0.0001
