,0,1,2,3,4
0,Egg quality index,Control group,1% linseed oil group,3% linseed oil group,5% linseed oil group
1,Egg weight (g),43.700.80,44.371.10,43.311.08,42.390.84
2,Relative density (g/mL),1.080.00,1.070.00,1.080.00,1.070.00
3,Egg shape index,1.37a0.01,1.37a0.02,1.280.01,1.300.01
4,Egg yolk weight (g),12.840.33,13.470.36,13.970.42,13.340.44
5,Egg yolk color,6.630.24,6.830.24,7.000.21,6.660.14
6,Egg yolk ratio (%),29.420.56,30.781.14,31.940.56,31.470.85
7,Egg white weight (g),24.630.64,24.561.12,23.320.76,22.220.96
8,Haugh unit,71.752.17,71.862.82,70.062.13,70.031.94
9,Egg white ratio (%),56.330.65,55.511.32,53.260.69,52.421.98
10,Egg shell weight (g),4.950.10,4.830.17,5.330.19,5.010.46
11,Egg shell thickness (mm),0.380.01,0.350.00,0.370.01,0.350.00
12,Egg shell color,56.301.16,58.291.28,54.111.71,58.391.99
13,Egg shell ratio (%),11.410.27,10.870.25,12.350.45,11.751.02
