,0,1,2,3,4,5,6
0,,"Jeveiobnentoraeciauous teetnvver,rg74citeainbergnmann, rgg4",,,,,
1,,first formation,,first formation,,,
2,,mature enamel,Tooth,hard substance,mature enamel,eruption,root completed
3,,(months of life),Tooth,(months of,(months of life),(months of life),(years of life)
4,,gestation),,gestation),,,
5,,Mandibula,,,Mandibula,,
6,Incisors,,,,,,
7,central,,,4.5,2.5,6,1.5
8,lateral,,,4.5,3,7,1.5
9,Canine,,,5,9,16,3.25
10,firstpraemolar,,firstpraemolar,5,5.5,12,2.25
11,secondpraemolar,secondpraemolar,secondpraemolar,6,10,20,3
12,,,,,Maxilla,,
13,Incisors,,,,,,
14,central,,,4,1.5,7.5,1.5
15,lateral,,,4.5,2.5,9,2
16,Canine,,,5,9,18,3.25
17,Praemolarfirst,,Praemolarfirst,5,6,14,2.5
18,Praemolarsecond,Praemolarsecond,Praemolarsecond,6,11,24,3
