,0,1,2,3,4,5
0,,,,Age-adjusted model 1,Multivariable-,Multivariable-
1,,,,,adjusted model,adjusted model
2,,,,,2a,3b
3,,N,AHEI-,MSR (95% CI),MSR (95% CI),MSR (95% CI
4,,,"2010,mean",,,
5,,,(sd),,,
6,AHEI-2010diet score,"12,991",,,,
7,Quintile 1,"2,584",35.9 (3.8),1.00 (ref),1.00 (ref),1.00 (ref)
8,Quintile 2,"2,598",43.1 (1.4),0.91 (0.830.99),0.92 (0.841.00),0.92 (0.85-1.00)
9,Quintile 3,"2,585",47.4 (1.2),0.85 (0.780.93),0.85 (0.780.93),0.87 (0.800.95)
10,Quintile 4,"2,574",51.8 (1.3),0.86 (0.79-0.94),0.87 (0.79-0.95),0.90 (0.82-0.98)
11,Quintile 5,"2,650",58.8 (3.7),0.77 (0.71-0.84),0.80 (0.730.88),0.82 (0.75-0.90)
12,Pfor trend,,,<0.0001,<0.0001,<0.0001
