,0,1,2,3,4,5
0,PAH,Calibration equation,R2,Dynamic range,LOQ,LOD
1,,,,(ng/mL),(ng/mL),(ng/mL)
2,Nap,y =13144.0x + 3621.5,0.9999,0.20 - 250.00,0.20,0.05
3,AcPy,y = 5613.4x +781.7,1.0000,0.10-125.00,0.10,0.03
4,Acp,y =6057.5x +764.1,0.9999,0.20 - 125.00,0.20,0.10
5,Flu,y =2410.7x + 452.0,0.9999,0.40 -200.00,0.40,0.16
6,PA,y=6355.0x +951.5,0.9999,0.10-300.00,0.10,0.04
7,Ant,y =14626.0x +951.5,0.9999,0.10-125.00,0.10,0.03
8,FL,y =3770.1x +1394.5,1.0000,0.64 - 400.00,0.50,0.16
9,Pyr,y =5769.8x + 629.5,1.0000,0.30-200.00,0.16,0.04
10,CHR,y = 8870.0x + 90.7,1.0000,0.32 -100.00,0.20,0.08
11,BaA,y = 4791.6x - 49.9,1.0000,0.50 -50.00,0.50,0.20
12,BbF,y = 3571.0x - 244.4,0.9999,0.40 - 125.00,0.40,0.10
13,BkF,y = 3682.0x + 126.3,0.9999,0.20-50.00,0.20,0.07
14,BaP,y=3635.5x-500.3,0.9991,0.50-100.00,0.50,0.30
15,DBA,y =6180.0x -1432.1,0.9999,0.50-200.00,0.50,0.15
16,IND,y = 3392.2x - 1232.0,0.9998,0.50-125.00,0.50,0.13
17,BghiP,y=2771.3x -679.0,0.9992,0.64 -125.00,0.64,0.16
