,0,1,2,3,4,5
0,,,,,,Latin America
1,,Africa,East Asia,South Asia,Western Asia,and the Caribbean
2,Angola,Malawi,Cambodia,Afghanistan,Yemen,Haiti
3,Benin,Mali,Kiribati,Bangladesh,,
4,Burkina Faso,Mauritania,Lao People's,Bhutan,,
5,Burundi,Mozambique,Democratic,Nepal,,
6,Central African Republic,Niger,Republic,,,
7,Chad,Rwanda,Myanmar,,,
8,Comoros,Sao Tome and Principe,Solomon,,,
9,Democratic Republic of,Senegal,Islands,,,
10,the Congo,Sierra Leone,Timor Leste,,,
11,Djibouti,Somalia,Tuvalua,,,
12,Eritrea,South Sudan,Vanuatu,,,
13,Ethiopia,Sudan,,,,
14,Gambia,Togo,,,,
15,Guinea,Uganda,,,,
16,Guinea-Bissau,United Republic,,,,
17,Lesotho,of Tanzania,,,,
18,Liberia,Zambia,,,,
19,Madagascar,,,,,
