,0,1,2,3,4
0,,Men,Women,Total,
1,n (%)b,4893 (27.02),"13,215 (72.98)","18,108 (100)",
2,"Age,n%)",,,,<0.0001
3,18-35,213 (4.35),1339 (10.13),1552 (8.57),
4,35-50,690 (14.10),3055 (23.12),3745 (20.68),
5,5065,1805 (36.89),5877 (44.47),7682 (42.42),
6,>65,2185 (44.66),2944 (22.28),5129 (28.32),
7,"Smoking habits, n (%)",,,,<0.0001
8,Never smoker,1892 (38.67),6920 (52.36),8812 (48.66),
9,Former smoker,2597 (53.08),4962 (37.55),7559 (41.74),
10,Current smoker,404 (8.26),1333 (10.09),1737 (9.59),
11,"Occupational status,n (%",,,,<0.0001
12,Unemployed,129 (2.64),512 (3.87),641 (3.54),
13,Never employed,65 (1.33),1008 (7.63),1073 (5.93),
14,"Self-employed, farmer",90 (1.84),197 (1.49),287 (1.58),
15,"Employee, manual worker",307 (6.27),2042 (15.45),2349 (12.97),
16,Intermediate professions,447 (9.14),2162 (16.36),2609 (14.41),
17,"Managerial staff, intellectual profession",1034 (21.13),2657 (20.11),3691 (20.38),
18,Retired,2821 (57.65),4637 (35.09),7458 (41.19),
19,Education level.n%,,,,<0.0001
20,Less than high-school diploma,1327 (27.12),2574 (19.48),3901 (21.54),
21,High school diploma,591 (12.08),2085 (15.78),2676 (14.78),
22,Postgraduate,2975 (60.80),8556 (64.74),"11,531 (63.68)",
23,"Monthly income per household unit, n (%)",,,,<0.0001
24,1200,348 (7.11),1466 (11.09),1466(10.02),
25,12001800e,968 (19.78),3017 (22.83),3017 (22.01),
26,18002700 ,1378 (28.16),3700 (28.00),3700 (28.04),
27,>2700,2059 (42.08),4135 (31.29),4135 (34.21),
28,Unwilling to answer,140 (2.86),897 (6.79),897 (5.73),
29,Body Mass Index,,,,<0.0001
30,"Underweight,normal (25)",2579 (52.71),9144 (69.19),"11,723 (64.74)",
31,Overweight (25-30),1851 (37.83),2775 (21.00),4626 (25.55),
32,Obese (>30),463 (9.46),1296 (9.81),1759 (9.71),
33,Physical activity,,,,<0.0001
34,Missing data,430 (8.79),1482 (11.21),1912 (10.56),
35,Low,803 (16.41),2594 (19.63),3397 (20.97),
36,Moderate,1597 (32.64),4982 (37.70),6579 (40.62),
37,High,2063 (42.16),4157 (31.46),6220 (38.40),
