,0,1,2,3,4,5,6,7,8,9
0,,OH,,,CH,,,A1,,
1,,Center,Height,Area,Center,Height,Area,Center,Height,Area
2,,(cm-1),,(cm-1),(cm-1),,(cm-1),(cm-1),,(cm-1
3,CAP40,3284.7,0.989,431.0,2930.4,0.266,26.3,1641.4,0.801,78.5
4,,0.0,0.110,46.1,1.1,0.011,1.0,0.0,0.073,6.7
5,CAP50,3282.1,1.071,464.5,2925.3,0.304,28.6,1641.4,0.908,88.6
6,,1.113,0.034, 12.4,1.1,0.019,1.1,0.0,0.061,5.6
7,CAP60,3280.8,1.558,661.5,2939.4,0.259,25.8,1640.7,1.214,114.7
8,,0.0,0.084,37.3,6.7,0.010,1.1,1.1,0.084,6.8
9,KAR40,3282.1,0.835,378.6,2928.5,0.237,23.3,1641.4,0.549,55.2
10,,4.0,0.04, 10.0,2.2,0.020,1.5,0.0,0.035, 6.2
11,KAR50,3283.4,1.417,611.2,2935.5,0.240,24.2,1640.1,0.821,82.5
12,,2.2,0.022,7.2,0.0,0.012,1.3,1.1,0.021,1.6
13,KAR60,3282.7,1.483,632.0,2947.8,0.230,23.1,1639.4,0.862,85.8
14,,0.0, 0.065,26.7,1.1, 0.006,0.6,0.0,0.050,5.6
15,COM40,3281.4,1.169,511.8,2932.3,0.242,24.2,1640.1,0.886,88.6
16,,2.9,0.125,62.0,1.1,0.012,1.4,1.1,0.096,8.0
17,COM50,3307.8,1.458,627.8,2929.8,0.276,23.5,1640.1,0.967,93.8
18,,7.2,0.070,28.2,1.9,0.013, 0.9,1.1,0.055,5.3
19,COM60,3282.7,1.582,689.4,2947.1,0.237,27.0,1637.5,0.996,100.5
20,,3.3,0.118, 50.2,0.0,0.010,1.1,0.0,0.072,7.2
21,,A2,,,A3,,,COH,,
22,,Center,Height,Area,Center,Height,Area,Center,Height,Area
23,,(cm-1),,(cm-1),(cm-1),,(cm-1),(cm-1),,(cm-1)
24,CAP40,1546.9,0.446,31.1,1334.7,0.313,40.1,661.6,1.261,257.2
25,,0.0,0.030,2.1,0.0,0.013,2.0,0.0,0.103,20.1
26,CAP50,1546.9,0.519,35.7,1334.7,0.340,44.4,661.6,1.399,285.3
27,,0.0,0.039,2.4,0.0,0.0144,2.3,0.0,0.004,2.3
28,CAP60,1547.5,0.611,41.7,1336.6,0.360,47.1,661.6,1.980,390.6
29,,1.1,0.066,3.8,0.0,0.020,2.6,0.0,0.080,16.3
30,KAR40,1548.8,0.263,17.9,1334.0,0.267,32.5,661.6,1.161,240.3
31,,0.0,0.018,3.1,1.1,0.010,1.7,0.0,0.068, 12.6
32,KAR50,1550.1,0.355,26.0,1334.7,0.312,39.0,659.0,1.747,353.5
33,,1.1, 0.026,1.4,1.1,0.009,1.4,1.1,0.052,9.6
34,KAR60,1550.7,0.364,27.4,1335.3,0.308,38.5,660.9,1.813,362.9
35,,0.0,0.026,1.8,1.1,0.010,1.6,1.1,0.079,14.8
36,COM40,1548.1,0.466,32.9,1336.6,0.326,42.0,660.3,1.511,307.7
37,,1.1,0.061,3.4,0.0,0.017,2.4,2.2,0.113,25.6
38,COM50,1548.8,0.451,33.4,1335.3,0.333,43.3,661.6,1.710,345.6
39,,0.0,0.038,2.3,2.2,0.009,1.5,1.9,0.026,5.7
40,COM60,1550.1,0.448,32.2,1336.6,0.343,44.3,661.6,2.010,405.7
41,,1.1, 0.032,3.1,0.0,0.015,2.3,0.0,0.163,31.2
