,0,1,2,3,4,5,6,7
0,,Population,n,Method,Supplements,,Mean,97.5%
1,Austriaa,men+women,2488,24 h recall,Not defined,Not defined,1120,4230
2,Germanyb,men,854,,,,660,
3,,women,1134,,,,530,
4,Germanyc,men,1268,,,,2010,4100
5,,women,1540,,,,1710,3440
6,,men,240,,+,+,2020,
7,,women,347,,+,+,1790,
8,Italya,household,2734,7-day record,+,+,759,4377
9,Netherlandse,household,5958,2-day record,,-,891,3230
10,,Men,1087,,,,1226(602,6564
11,UKf,women,1110,7-day record,,-,1058(463),5698
12,UKf,men,1087,7-day record,+,+,1277(618,6671
13,,women,1110,,+,+,1133(491),5779
