,0,1,2,3,4,5,6
0,Stuay,Year,Method,Location,Sampie,Mainfinding,Relevance
1,Birkenmaier,2016,Quantitativel,USA,Household,Economic,Medium
2,et al,,Longitudinal,,heads,crisis and job,
3,,,,,"(n=21,063)",loss linked to,
4,,,,,,food,
5,,,,,,insecurity,
6,Chatzivagia,2019,Quantitative/Cross-Greece,Quantitative/Cross-Greece,Adults,Economic,High
7,et al,,sectional,,receiving,crisis,
8,,,,,food,associated,
9,,,,,assistance,with dietary,
10,,,,,(n=499),change,
11,Deli-Gray et2013,Deli-Gray et2013,Quantitative/Cross-Hungary,Quantitative/Cross-Hungary,Households,Economic,Low
12,al,,sectional,,"(1,000)",change,
13,,,,,,linked to,
14,,,,,,change in,
15,,,,,,food,
16,,,,,,expenditure,
17,D'Souza&,2014,Quantitativel,Afghanistan,Households,Economic,High
18,Joliffe,,Longitudinal,,"(n=20,483)",crisis,
19,,,,,,associated,
20,,,,,,with dietary,
21,,,,,,change,
22,Duquenne,2014,QuantitativelCross-,Greece,Households,Economic,High
23,&Vlontzos,,sectional,,n=930,crisis,
24,,,,,,associated,
25,,,,,,with food,
26,,,,,,consumption,
27,,,,,,change,
28,Harrison et,2011,Qualitative/Cross-,USA,Older,Economic,Low
29,al,,sectional,,adults,crisis and,
30,,,,,n=15,technological,
31,,,,,,change,
