,0,1,2,3,4,5,6
0,Year,Varieties,Harvest date Grape weightA kg/vine Brix,Harvest date Grape weightA kg/vine Brix,Harvest date Grape weightA kg/vine Brix,Total acidity,pH
1,,,,,,(g/Ltartaric,
2,,,,,,acid),
3,2017,MON,26/09/2017,174.11,1.93,23.75bB+0.013.30d+0.02,3.90a+0.05
4,,MC80,04/09/2017,110.79,1.36,22.24d+0.014.50c0.07,3.60b0.01
5,,MC98,06/09/2017,134.57,3.14,23.82a0.014.90b0.10,3.91a0.01
6,,MS10,11/08/2017,117.28,2.33,22.36c0.016.00a0.01,3.60b0.00
7,2018,MON,24/09/2018,131.77,2.86,23.50d0.013.01c0.01,3.82b0.01
8,,MC80,13/09/2018,124.65,1.17,23.70c0.013.81b0.01,3.61c+0.01
9,,MC98,12/09/2018,141.71,1.73,24.30b0.003.10c0.01,3.94a+0.01
10,,MS10,30/08/2018,113.66,2.00,25.63a0.023.92a0.02,3.11c0.01
11,2019,MON,25/09/2019,151.00,3.12,23.10b+0.013.71d0.01,3.82a0.01
12,,MC80,09/09/2019,110.31,2.11,21.00c0.073.82c0.01,3.61d+0.01
13,,MC98,04/09/2019,105.14,2.52,20.50d0.073.82b0.01,3.73b0.01
14,,MS10,22/08/2019,97.09,2.54,23.50a0.144.50a0.00,3.62c0.01
