,0,1,2,3,4,5,6,7,8,9
0,Antioxidant,Author,Objectives,Study Design,Population,Dose/Intervention,Variables Studied,Key Results,Conclusion,Quality of
1,Antioxidant,(Year)/Country,Objectives,Study Design,Population,Period,Variables Studied,Key Results,Conclusion,Evidence
2,,,To evaluate the,,,,,,,
3,,,relationship,,,Pregnant women with,,,There was no,
4,,,between night,,,nightshift (23:0006:00) in,,Prevalence of PTB was 5.2%,association between,
5,,Specht et al. (2019),work during first,Prospective,"16,501 pregnant",their first 112 GW or,Odds of PTB,in night workers and 5.1% in,the night working,Low
6,,[116]/Denmark,and second,cohort study.,women.,second trimester,23-37 GWanalysis.,day workers.,shift and the risk,++/++++
7,,,trimesters of,,,13-22 GW from,,day workers.,of PTB.,
8,,,pregnancy and,,,2007 to 2013.,,,of PTB.,
9,,,risk of PTB.,,,,,,,
