,0,1,2
0,,ODM,MDM
1,Pasting properties,,
2,Pasting temperature (C),81.23a2.25,76.132.30
3,Peak viscosity(cP),170a3.05,228b 2.55
4,Hold viscosity (cP),163a1.33,2121.20
5,Breakdown viscosity(cP,7a0.88,16b1.66
6,Final viscosity (cP,3213.75,272b 2.15
7,Set back viscosity(cP,158a 2.78,60b 2.99
8,Thermal properties,,
9,Onset temperature T.C,35.41a  1.69,36.05a 2.47
10,Peak temperatureT(C,77.63a1.55,73.80b  1.79
11,Endset temperature TC),126.82a3.12,97.72b  2.66
12,Enthalpy of gelatinization (Hge(j/g),21.13a 2.0,17.93b  1.30
