,0,1,2,3,4
0,Reference,g Cr,Compound,Subjects/group,(weeks)
1,"Campbell et al,1999",924,CrPic,9 men (56-69 yr),12
2,"Walker et al,1998",200,CrPic,7wrestlers,14
3,"Lukaski et al,1996",182,CrC|3,12 men,8
4,"Lukaski et al,1996",172,CrPic,12 men,8
5,"Pasman et al,1997",200,CrPic,11 obese women,64
6,"Kato et al,1998",400,CrPic,10 obese women,8
7,,2001,CrPic,60 men andwomen free of,
8,"Anderson et al,1997b",10001,CrPic,disease other than type 2,16
9,,10001,CrPic,diabetes(35-65 yr,
10,"Thomas and Gropper,1996",200,CrNic,non-insulin-dependent diabetes,8
11,"Hallmark et al,1996",200,CrPic,(234yr),12
12,"Wilson and Gondy,1995",220,CrNic,15(mean age 36yr),13
13,"Clancy et al,1994",200,CrPic,18 football players,9
14,"Hasten et al,1992",200,CrPic,college-age students,12
