,0,1,2,3
0,atin name,Feeding frequency,Proportion (%,Feeding sites
1,,(d),,
2,Corydalis ambigua,38,32.20,"Flowers,leaves"
3,inus koraiensis,16,13.56,"Bark,pine needle,seeds"
4,athyrus quinquenervius,12,10.17,Leaves
5,lylomecon Japonicum,10,8.47,"Leaves, flowers"
6,nemone amurensis,8,6.78,"Leaves,flowers"
7,raxinus mandschurica,8,6.78,Seeds
8,opulus ussuriensis,6,5.08,Inflorescence
9,canthopanax senticosus,6,5.08,Bud
10,Ilmus davidiana var,6,5.08,"Twig,leaves"
11,cer mono Maxim,4,3.39,Seeds
12,ilipendula palmata,2,1.69,Leaves
13,Fruticicolidae,2,1.69,Snail(Animal foods
