,0,1,2,3,4,5,6,7
0,Variables,Model-1,Model-2,Model-3,Model-4,Model-5,Model-6,Model-7
1,,Unadiusted,Adjusted,Adjusted,Adjusted,Adjusted,Adjusted,Adjusted
2,,coefficients,coefficients,coefficients,coefficients,coefficients,coefficients,coefficients
3,,(95% CI),(95% CI),(95% CI),(95% CI),(95% CI),(95% CI),95% CI)
4,Jowar,0.620***,,,,0.670***,,0.326***
5,,(0.482-0.757),,,,(0.500-0.840),,(0.163-0.488)
6,Bajra,0.228**,,,,-0.306***,,-0.194*
7,,(0.085-0.371),,,,(-0.481--0.131,,(-0.366--0.022)
8,Wheat,0.363***,,,,0.365***,,0.135
9,,(0.243 -0.483),,,,(0.243-0.488,,(-0.003-0.272)
10,Other millets,6.689***,,,,4.299***,,3.372***
11,,(4.472-8.905),,,,(2.185-6.412),,(1.404-5.341)
12,Rice,0.052,,,,,,
13,,-0.128-0.233,,,,,,
14,Ragi,0.490***,,,,0.488***,,0.237*
15,,(0.296-0.684),,,,(0.303-0.674,,(0.057-0.418)
16,Observations,640,640,640,640,640,640,640
17,R-squared,,0.218,0.167,0.247,0.221,0.299,0.382
