,0,1,2,3,4,5,6,7,8,9
0,,"Cases,n KC","Cases,n KC",,"Cases,n BCC","Cases,n BCC",,Casesn,SCC,
1,,,Intake of the considered anti,Intake of the considered anti,,Intake of the considered anti,Intake of the considered anti,,Intake of the considered,Intake of the considered
2,,,oxidant from supplements,oxidant from supplements,,oxidant from supplements,oxidant from supplements,,antioxidant from supple-,antioxidant from supple-
3,,,,,,,,,ments,
4,,,No,Yes,,No,Yes,,No,Yes
5,Intake of,,,,,,,,,
6,beta-carotene,,,,,,,,,
7,from foods,,,,,,,,,
8,Tertile 1,817,1 [Reference],1.39 (0.92-,714,1 [Reference],1.37(0.90,136,1 [Reference],1.94 (0.86
9,,,,2.08),,,2.10),,,4.41)
10,Tertile 2,899,1.07 (0.97-,1.27 (0.84,788,1.04 (0.94,1.24 (0.80,145,0.99 (0.78,1.46 (0.60
11,,,1.18,1.90),,1.15,1.91),,1.26),3.56)
12,Tertile 3,930,1.07 (0.97-,1.08 (0.73-,803,1.03 (0.93-,0.95 (0.62,147,0.95 (0.74-,1.38 (0.61
13,,,1.17),1.58),,1.14),1.45),,1.21),3.13)
14,Intake of vita-,,,,,,,,,
15,min A from,,,,,,,,,
16,foods,,,,,,,,,
17,Tertile 1,887,1 [Reference],1.24 (0.92,770,1 [Reference],1.26 (0.92,144,1 [Reference],0.97(0.43
18,,,,1.68),,,1.74),,,2.20)
19,Tertile 2,896,1.06 (0.96,1.28 (0.92,788,1.10(0.99,1.36 (0.96,143,1.10 (0.87-,1.07 (0.44
20,,,1.16,1.78),,1.21),1.92),,1.39),2.60)
21,Tertile 3,863,0.98 (0.89,1.75 (1.32,747,0.98 (0.88,1.77(1.30,141,0.99 (0.78,2.19 (1.18
22,,,1.08),2.32),,1.08),2.41),,1.26),4.05)
23,Intake of vita-,,,,,,,,,
24,min C from,,,,,,,,,
25,foods,,,,,,,,,
26,Tertile 1,838,1[Reference],1.29 (0.99,722,1[Reference],1.33(1.01-,141,1 [Reference],1.27 (0.67
27,,,,1.68),,,1.77),,,2.41)
28,Tertile 2,868,1.03 (0.93-,0.92 (0.68,771,1.04 (0.93-,1.01 (0.74,128,0.89 (0.70,0.48 (0.18
29,,,1.13,1.25),,1.15,1.38),,1.14),1.29)
30,Tertile 3,940,1.06 (0.96,1.07 (0.83-,812,1.05 (0.95-,1.09 (0.84,159,1.05 (0.83-,0.78 (0.40
31,,,1.17,1.37,,1.17,1.42),,1.33,1.54)
32,Intake of vita-,,,,,,,,,
33,min E from,,,,,,,,,
34,foods,,,,,,,,,
35,Tertile 1,851,1 [Reference],1.25 (0.97-,740,1 [Reference],1.18 (0.90,140,1 [Reference],1.29(0.70
36,,,,1.62),,,1.55,,,2.40)
37,Tertile 2,934,1.09 (0.99,1.491.17,807,1.08 (0.97-,1.45(1.13,161,1.16 (0.92-,1.580.91
38,,,1.20),1.89),,1.20),1.87),,1.47),2.74)
39,Tertile 3,861,1.01 (0.91-,1.27 (0.98,750,1.03 (0.92,1.14 (0.85,127,0.90 (0.70,1.65(0.93
40,,,1.11),1.66),,1.14),1.53),,1.17,2.93)
