,0,1,2
0,,Number of isolates,Percentage of all Corynebacterium spp. isolates
1,Corynebacterium amycolatum,138,8.65
2,Corynebacterium bovis,1410,88.40
3,Corynebacterium confusum,2,0.13
4,Corynebacterium frankenforstense,13,0.81
5,Corynebacterium freneyi,1,0.06
6,Corynebacterium jeikeium,1,0.06
7,Corynebacterium kroppenstedtii,2,0.13
8,Corynebacterium pilosum,1,0.06
9,Corynebacterium stationis,3,0.19
10,Corynebacterium suicordis,2,0.13
11,Corynebacterium testudinoris,6,0.38
12,Corynebacterium variabile,1,0.06
13,Corynebacterium xerosis,15,0.94
14,total,1595,100
