,0,1,2,3,4,5,6,7
0,,,,Male (n =2449),,,Female (n=3080),
1,,,<AI (n=1716),AI (n=733),p Value,<AI(n=2079),AI (n=1001),p Value
2,Energy (kcal),,1934.95  29.09,2106.65  37.99,<0.0001,1467.21  29.91,1694.34  33.11,<0.0001
3,Energy distribution,Energy distribution,,,,,,
4,Carbohydrate (%),Carbohydrate (%),69.47  0.44,66.65  0.48,<.0001,69.40  0.75,65.40  0.75,<0.0001
5,Protein (%),,13.86  0.16,16.16  0.20,<.0001,13.32  0.25,15.45  0.27,0.0001
6,Fat (%),,16.67  0.35,17.18  0.38,0.2020,17.28  0.58,19.14  0.57,0.0001
7,PUFA (%) 1,,4.53  0.11,5.29  0.13,<0.0001,4.84  0.21,5.71  0.21,<0.0001
8,MUFA (%) 1,,5.12  0.14,5.25  0.15,0.4280,5.22  0.22,5.86  0.21,<0.0001
9,SFA (%) 1,,5.25  0.13,4.87  0.14,0.0047,5.420.18,5.64  0.18,0.0742
10,Omega-3 PUFA (%) 1,Omega-3 PUFA (%) 1,0.74  0.03,1.30 0.05,<0.0001,0.78  0.06,1.26  0.06,<0.0001
11,Omega-6 PUFA (%) 1,Omega-6 PUFA (%) 1,3.81  0.10,3.99  0.10,0.0857,4.07  0.18,4.46  0.18,0.0003
12,Total fat (g),,35.90  1.06,39.07  1.18,0.0049,29.17  1.23,35.50  1.33,<0.0001
13,Total PUFA (g) 1,,9.76  0.32,11.97  0.38,<0.0001,8.07  0.43,10.48  0.42,<0.0001
14,Total MUFA (g) 1,,11.15  0.40,11.97  0.42,0.0474,8.91  0.43,10.92  0.47,<0.0001
15,Total SFA (g),,11.18  0.36,11.05  0.39,0.7261,9.17  0.37,10.49  0.41,<0.0001
16,Total cholesterol (mg),Total cholesterol (mg),172.10  6.11,252.68  9.96,<0.0001,132.33  8.04,222.13  8.62,<0.0001
17,-linolenic acid (mg),-linolenic acid (mg),1386.12  65.18,1580.24  80.88,0.0203,1203.79  90.73,1567.50  87.42,<0.0001
18,EPA+DHA (mg) 1,EPA+DHA (mg) 1,141.76  33.61,1120.07  74.88,<0.0001,20.55  22.98,564.09  27.73,<0.0001
19,Total omega-3 PUFA (g) 1,Total omega-3 PUFA (g) 1,1.57  0.08,2.87  0.12,<0.0001,1.25  0.10,2.23  0.09,<0.0001
20,Total omega-6 PUFA (g) 1,Total omega-6 PUFA (g) 1,8.22  0.28,9.09  0.32,0.0018,6.83  0.37,8.26  0.37,<0.0001
21,Ratio of,-3PLIFA,7.68  0.30,4.13  0.22,<0.0001,7.20  0.28,4.18  0.25,<.0001
