,0,1,2,3,4
0,Category,Picture ID 1,Food/Dish Name,Number of Portions,
1,,D11304,Coffee-flavoured or fruit-flavoured milk 2,5,5
2,,D11307,Lactic acid bacteria beverage,5,5
3,,D11401,with red bean paste),3,3
4,,D11402,Manjuu (sponge cake stuffed with red bean paste),8,8
5,,D11412,Rice cracker,9,9
6,,D11419a,Cookie (except sandwich cookie),19,19
7,,D11419b,Sandwich cookie,,9
8,,D11419c,Cracker,,6
9,,D11419d,Energy bar,6,6
10,,D11419e,Protein bar,8,8
11,,D11420a,Chocolate with nuts,,6
12,,D11420b,Chocolate candy bar,,5
13,,D11420c,Chocolate snack cake,,4
14,,D11420d,"Chocolate-coated biscuit stick (e.g., Pocky)",,4
15,,D11420e,"Chocolate-coated biscuit stick (e.g., Lumonde)",,6
16,,D11420f,Chocolate-coated biscuit,12,12
17,,D11420g,"Other chocolate snacks (e.g., chocolate puffs)",,8
18,,D11420h,"Chocolate bar without nuts or cookies (e.g., Ghana)",,7
19,,D11420i,"Chocolate balls without nuts or cookies (e.g., Meltykiss)",8,8
20,,D11420j,"Baked chocolate (e.g., Galbo)",2,2
21,,D11420k,"Small chocolate pieces (e.g., Apollo)",4,4
22,,D11423a,Doughnut with a hole,,6
23,,D11423b,Doughnut without a hole,,6
24,,D11425a,Ice cream bar,,7
25,,D11425b,Ice cream cup,6,6
26,,D11425c,"Iced monaka, iced sandwich",,8
27,,D11425d,Ice cream cone,3,3
28,,D11425e,Other ice cream,6,6
29,,D11426,Jelly,,8
30,,D11427a,Financier,,3
31,,D11427b,Baumkuchen,,5
32,,D11427c,Pie cookie,3,3
33,,D11427d,Brownie and gateau chocolat,,6
34,,D11427e,Swiss roll,,5
35,,D11427f,Apple pie,4,4
36,,D11427g,Strawberry sponge cake,,5
37,,D11427h,Cheesecake,6,6
38,,D11427i,Cheese tart,,4
39,,D11427j,Strawberry tart,3,3
40,,D11427k,Muffin,,2
41,,D11501a,Coffee in a take-away cup,4,4
42,,D11501b,Canned coffee,3,3
43,,D11502,Black tea 3,,6
44,,D11503,"Other tea (e.g., barley tea, oolong tea) 3",6,6
45,,D11504,"Water, sugar-free carbonated water, 0 kcal beverage 3",6,6
46,,D11505,Sports drink 3,,6
47,,D11506,"Cocoa, Milo 3",6,6
48,,D11507,Energy drink,,4
49,,D11508,"Vegetable juice, green juice 2",,5
50,,D11509,Fruit juice 2,5,5
51,,D11515a,Japanese sake (bottles),6,6
52,,D11515b,Japanese sake (paper cartons),,4
53,,D11515c,Japanese sake (cup bottles) 4,6,6
54,,D11516a,Canned beer and happoushu (sparkling alcoholic beverages),,4
55,,D11516b,Bottled beer and happoushu (sparkling alcoholic beverages),5,5
