,0,1,2,3,4,5,6,7
0,,Estonia 2014 (1874 years),Estonia 2014 (1874 years),Latvia 2018 (17-64 years),Latvia 2018 (17-64 years),Latvia 2018 (17-64 years),Lithuania 2019 (1975 years),Lithuania 2019 (1975 years)
1,,Men,Women,Men,,Women,Men,Women
2,,(n=907),"(n = 1,806)",(n = 470),,(n=541),"n =1,348)","(n = 1,562)"
3,"Vitamin A,retinol equivalents (RE)","1,155",942,,6661,,"1,053",934
4,"VitaminD,g",5.7,4.3,7.2,,9.1,5.5,4.8
5,"/itamin E, mg",9.4,7.8,10.8,,12.2,14.9,12.9
6,"/itamin B, mg",1.1,0.8,,1.31,,1.4,1.0
7,"/itamin B, mg",1.2,1.0,,1.31,,1.4,1.2
8,"Niacin, niacin equivalents (NE",32.9,23.7,,13.11,,16.3,12.7
9,"/itamin B, mg",1.5,1.2,,1.71,,1.9,1.6
10,"olates,g",198,164,243,,216,383,200
11,/itamin B g,8.0,5.8,,3.71,,3.3,2.9
12,"/itamin C, mg",72,75,116,,132,73,69
13,"odium,mg","2,563","1,791","3,332",,"2,501","3,175","2,419"
14,"Potassium,g",3.8,3.0,3,,2.5,2.9,2.4
15,"Calcium,mg",768,633,767,,659,660,546
16,"hosphorus,mg","1,392","1,061","1,1862",,8672,"1,218",999
17,"Magnesium, mg",349,277,346,,295,331,283
18,"ron,mg",13.6,10.7,14.5,,13.0,12.3,9.6
19,"Zinc,mg",11.4,8.3,10.12,,7.22,10.2,8.0
20,"Copper,mg",1.5,1.1,1.82,,1.52,2.1,1.7
21,"elenium, g",65,47,,,,31,20
22,"odine,g",134,105,105,,94,30,25
