,0,1,2,3,4,5,6,7,8,9,10,11
0,,2010,2011,2012,2013,2014,2015,2016,2017,2018b,2019c,2020c
1,Togo,0.0,3.6,2.6,1.8,0.2,1.8,0.9,-0.8,1.3,1.6,1.6
2,Southern Africa,6.6,7.0,6.8,6.5,6.2,5.8,12.3,10.8,8.1,7.3,6.9
3,Angola,14.5,13.5,10.3,8.8,7.3,10.3,32.4,31.7,20.8,14.7,13.0
4,Botswana,6.9,8.5,7.5,5.9,4.4,3.1,2.8,3.3,3.6,4.2,4.5
5,Eswatini,4.5,6.1,8.9,5.6,5.7,5.0,7.8,6.2,5.7,5.5,5.0
6,Lesotho,3.6,5.0,6.1,5.0,5.3,3.2,6.6,5.3,5.0,4.4,3.9
7,Malawi,7.4,7.6,21.3,27.3,23.8,21.9,21.7,11.5,9.7,6.8,5.8
8,Mauritius,2.9,6.5,3.9,3.5,3.2,1.3,1.0,3.7,3.8,3.8,3.7
9,Mozambique,12.4,11.2,2.6,4.3,2.6,3.6,17.4,15.1,5.5,6.5,6.7
10,Namibia,4.9,5.0,6.7,5.6,5.3,3.4,6.7,6.1,4.3,4.4,4.3
11,South Africa,4.1,5.0,5.7,5.8,6.1,4.5,6.6,5.2,4.8,5.5,5.4
12,Zambia,8.5,6.4,6.6,7.0,7.8,10.1,17.9,6.6,8.3,7.1,6.8
13,Zimbabwe,3.0,3.5,3.7,1.6,-0.2,-2.4,-1.6,0.9,2.1,2.6,3.0
14,Africa-net fuel exporters,9.7,9.9,11.3,7.9,7.4,8.1,17.2,16.8,15.2,10.8,8.8
15,Africa-net fuel importers,6.0,8.4,7.3,6.2,6.3,6.4,10.2,12.6,7.9,6.6,5.9
16,East and South Asia,4.7,6.4,4.6,5.2,3.4,2.6,2.6,2.3,3.5,4.1,3.6
17,East Asia,3.2,5.3,2.8,2.8,2.3,1.6,1.9,1.8,2.2,2.5,2.5
18,Brunei Darussalam,0.4,0.1,0.1,0.4,-0.2,-0.4,-0.7,-0.2,0.2,0.6,0.9
19,Cambodia,4.0,5.5,2.9,2.9,3.9,1.2,3.0,2.9,2.7,3.1,3.0
20,China,3.2,5.6,2.6,2.6,1.9,1.4,2.0,1.6,2.1,2.5,2.6
21,Democratic People's Republic of Korea,-15.6,6.8,4.0,1.6,3.7,3.1,-0.6,-2.0,-1.0,2.0,2.0
22,Fiji,3.7,7.3,3.4,2.9,0.5,1.4,3.9,3.4,3.2,3.1,3.0
23,Hong Kong SARe,2.3,5.3,4.1,4.3,4.4,3.0,2.4,1.5,1.9,2.5,2.7
24,Indonesia,5.1,5.4,4.3,6.4,6.4,6.4,3.5,3.8,3.3,3.7,3.5
25,Kiribati,-3.9,1.5,-3.0,-1.5,2.1,0.6,0.7,2.1,2.9,2.4,2.3
26,Lao People's Democratic Republic,6.0,7.6,4.3,6.4,4.1,1.3,1.6,0.8,2.2,2.5,2.8
27,Malaysia,1.7,3.2,1.7,2.1,3.1,2.1,2.1,3.9,1.3,2.2,2.3
28,Mongolia,10.1,8.4,14.3,10.5,12.2,6.6,1.1,4.1,6.8,7.8,6.5
29,Myanmar,7.7,5.0,1.5,5.5,5.0,9.5,7.0,4.6,6.6,6.0,5.8
30,Papua New Guinea,6.0,4.4,4.5,5.0,5.2,6.0,6.7,5.9,5.2,4.7,5.3
31,Philippines,3.8,4.7,3.0,2.6,3.6,0.7,1.3,2.9,5.5,4.0,3.2
32,Republic of Korea,2.9,4.0,2.2,1.3,1.3,0.7,1.0,1.9,1.6,1.8,2.0
33,Samoa,0.8,5.2,2.0,0.6,-0.4,0.7,1.3,1.6,3.3,2.7,2.8
34,Singapore,2.8,5.2,4.6,2.4,1.0,-0.5,-0.5,0.6,0.5,1.1,1.3
35,Solomon Islands,1.1,7.3,5.9,5.4,5.2,-0.6,0.5,0.5,2.7,2.9,3.0
36,Taiwan Province of China,1.1,1.4,1.6,1.0,1.3,-0.6,1.0,1.1,1.7,1.6,1.6
37,Thailand,3.2,3.8,3.0,2.2,1.9,-0.9,0.2,0.7,1.2,1.5,1.6
38,Timor-Leste,6.8,13.5,11.8,11.1,0.7,0.6,-1.3,0.6,2.3,2.8,2.2
39,Vanuatu,2.8,1.1,1.1,1.5,0.8,2.5,0.8,2.6,3.1,2.8,3.0
40,Viet Nam,8.9,18.7,9.1,6.6,4.7,0.9,3.2,3.5,3.7,4.2,4.0
41,South Asia,11.3,11.6,12.7,16.2,8.6,7.1,5.6,4.6,9.6,11.4,8.7
42,Afghanistan,0.9,10.2,7.2,7.7,4.6,-0.7,4.4,5.0,3.7,5.2,5.4
43,Bangladesh,8.1,11.4,6.2,7.5,7.0,6.2,5.5,5.7,5.7,6.1,6.1
44,Bhutan,7.0,8.8,10.9,7.0,8.3,4.5,4.3,3.9,4.3,5.0,4.7
45,India,12.0,8.9,9.3,10.9,6.4,5.9,4.9,2.5,4.5,5.1,4.9
