,0,1,2,3
0,,Acidity (%),Peroxide index (meq,Organoleptic evaluation
1,,,O2/kg),
2,PDOSabina,"0,5",14,Mf>0Md=0
3,PDOChianti Classico,"0,5",12,8greenly fruity3
4,PDOGarda,"0,5",14,6greenly/ripely fruity>0; 5almond>0
5,"PDOMonti Iblei""","0,5",12,8greenly fruity>2;6ripely fruity>2;8grass and
6,,,,or tomato and/or artichoke>2
7,"PDO""Olio di Calabria","0,5",12,8fruity2;8grass and/or artichoke and/or flowers
8,PGIOlio di Puglia,"0,4",10,7Mf2
9,PGISicilia,"0,5",12,8greenly fruity2;8ripely fruity>2;8grass and/
10,,,,or tomato and/or artichoke>2
11,"PGI ""Toscano","0,6",16,Levels allowed by current legislation
