,0,1,2,3,4,5,6,7,8,9
0,,,MedDietintervention(adherentvs.non-adherent),MedDietintervention(adherentvs.non-adherent),MedDietintervention(adherentvs.non-adherent),,,,,
1,,,6 month-follow-up,,,,12 month-follow-up,,,
2,,,Crude3,p value,Multivariable4,p value,Crude3,p value,Multivariable4,p value
3,Socio-demographics,,,,,,,,,
4,Sex,,,,,,,,,
5,Men,15401.00(ref,15401.00(ref,,1.00 (ref),,1.00 (ref),,1.00(ref,
6,Women,14450.84(0.73-0.97)0.021,14450.84(0.73-0.97)0.021,14450.84(0.73-0.97)0.021,1.19(0.93-1.52)0.173,1.19(0.93-1.52)0.173,0.81(0.70-0.94)0.005,0.81(0.70-0.94)0.005,1.10 (0.86-1.40) 0.470,1.10 (0.86-1.40) 0.470
7,"Age, years",,,,,,,,,
8,<65,14041.00 (ref,14041.00 (ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
9,65,15810.88 (0.77-1.02)0.094,15810.88 (0.77-1.02)0.094,15810.88 (0.77-1.02)0.094,0.86(0.70-1.07)0.171,0.86(0.70-1.07)0.171,0.89(0.77-1.03)0.109,0.89(0.77-1.03)0.109,0.80 (0.65-0.99) 0.039,0.80 (0.65-0.99) 0.039
10,Marital status,,,,,,,,,
11,Married,2253,1.00(ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
12,Single,160,0.65(0.47-0.900.010,0.65(0.47-0.900.010,0.64 (0.440.93) 0.020,0.64 (0.440.93) 0.020,0.76 (0.55-1.04) 0.089,0.76 (0.55-1.04) 0.089,0.83 (0.57-1.20) 0.317,0.83 (0.57-1.20) 0.317
13,Widowed,3250.96(0.76-1.210.710,3250.96(0.76-1.210.710,3250.96(0.76-1.210.710,0.97 (0.73-1.29),0.837,0.87 (0.69-1.10),0.254,0.92 (0.69-1.22) 0.544,0.92 (0.69-1.22) 0.544
14,Others/missing,2470.81 (0.62-1.05)0.114,2470.81 (0.62-1.05)0.114,2470.81 (0.62-1.05)0.114,0.84 (0.62-1.14) 0.253,0.84 (0.62-1.14) 0.253,0.70 (0.54-0.91)0.008,0.70 (0.54-0.91)0.008,0.75 (0.55-1.02) 0.066,0.75 (0.55-1.02) 0.066
15,Attained education level,,,,,,,,,
16,College/university,642,1.00(ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
17,Secondary,913,1.06 (0.86-1.30)0.581,1.06 (0.86-1.30)0.581,0.94 (0.75-1.18) 0.602,0.94 (0.75-1.18) 0.602,1.02 (0.831.25) 0.847,1.02 (0.831.25) 0.847,0.85(0.67-1.07)0.164,0.85(0.67-1.07)0.164
18,Primary or less,1401,1.090.90-1.310.371,1.090.90-1.310.371,1.06 (0.84-1.33) 0.641,1.06 (0.84-1.33) 0.641,1.10 (0.91-1.33),0.319,1.01 (0.80-1.27) 0.938,1.01 (0.80-1.27) 0.938
19,Missing,29,1.54 (0.72-3.270.265,1.54 (0.72-3.270.265,1.28 (0.562.96),0.558,1.03 (0.492.16),0.947,0.80 (0.351.85) 0.602,0.80 (0.351.85) 0.602
20,Occupation,,,,,,,,,
21,Retired,1665,1.00(ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
22,Working,628 1.10 (0.92-1.32) 0.309,628 1.10 (0.92-1.32) 0.309,628 1.10 (0.92-1.32) 0.309,0.88 (0.68-1.14) 0.321,0.88 (0.68-1.14) 0.321,0.98 (0.82-1.18) 0.836,0.98 (0.82-1.18) 0.836,0.72 (0.560.93) 0.013,0.72 (0.560.93) 0.013
23,Unemployed or,237,1.00(0.76-1.31)0.999,1.00(0.76-1.31)0.999,0.81 (0.58-1.14) 0.226,0.81 (0.58-1.14) 0.226,0.92(0.70-1.21,0.568,0.69 (0.490.96) 0.029,0.69 (0.490.96) 0.029
24,unable to work,,,,,,,,,
25,Housewife,4350.91(0.74-1.130.405,4350.91(0.74-1.130.405,4350.91(0.74-1.130.405,0.85 (0.65-1.11) 0.228,0.85 (0.65-1.11) 0.228,0.91(0.73-1.12,0.361,0.88 (0.67-1.15)0.363,0.88 (0.67-1.15)0.363
26,Missing,20 0.84 (0.35-2.04) 0.698,20 0.84 (0.35-2.04) 0.698,20 0.84 (0.35-2.04) 0.698,0.99 (0.362.70) 0.984,0.99 (0.362.70) 0.984,0.72(0.30-1.76,0.476,0.88 (0.322.39) 0.799,0.88 (0.322.39) 0.799
27,Number of people in,29851.03 (0.96-1.11)0.344,29851.03 (0.96-1.11)0.344,29851.03 (0.96-1.11)0.344,0.96 (0.88-1.05) 0.387,0.96 (0.88-1.05) 0.387,1.07 (0.99-1.14)0.070,1.07 (0.99-1.14)0.070,1.00 (0.92-1.09) 0.943,1.00 (0.92-1.09) 0.943
28,household (continu-,,,,,,,,,
29,ous),,,,,,,,,
30,Health-related characteristics,Health-related characteristics,,,,,,,,
31,Family history of premature CVD,Family history of premature CVD,,,,,,,,
32,No,26061.00ref,26061.00ref,,1.00 (ref),,1.00 (ref),,1.00 (ref),
33,Yes,3791.07(0.86-1.320.557,3791.07(0.86-1.320.557,3791.07(0.86-1.320.557,1.09(0.86-1.39)0.476,1.09(0.86-1.39)0.476,0.97(0.78-1.200.787,0.97(0.78-1.200.787,0.94(0.74-1.20)0.629,0.94(0.74-1.20)0.629
34,Number of chronic conditions,Number of chronic conditions,,,,,,,,
35,3,22671.00 (ref),22671.00 (ref),,1.00 (ref,,1.00 (ref),,1.00 (ref,
36,>3,,7180.67(0.56-0.79)<0.0010.65(0.53-0.79)<0.0010.72(0.61-0.86<0.0010.76(0.62-0.93)0.009,,,,,,,
37,"7.8 Self-reported measure of nervousness and/or aggressiveness behavior, score",,"7.8 Self-reported measure of nervousness and/or aggressiveness behavior, score","7.8 Self-reported measure of nervousness and/or aggressiveness behavior, score","7.8 Self-reported measure of nervousness and/or aggressiveness behavior, score",,,,,
38,Q1(<4),8161.00(ref),8161.00(ref),,1.00 (ref,,1.00 (ref),,1.00 (ref),
