,0,1,2,3,4
0,Day(s) Relative,Control,500 mg/kg,1000 mg/kg,2000 mg/kg
1,to Start Date,Control,bw/day,bw/day,bw/day
2,,,Males (g),,
3,1,258.7  20.6,255.717.6,256.8  16.9,256.1 18.6
4,8,308.3 17.7,303.9  14.8,303.119.8,309.7  28.6
5,15,351.3 20.9,343.2  16.3,345.2  23.8,347.1 29.9
6,22,390.3  22.1,383.3  20.7,381.727.1,387.6  36.2
7,29,416.8  23.8,411.3  19.6,408.8  29.6,417.8  42.2
8,30 *,395.020.1,384.9  18.7,384.530.1,391.3 45.4
9,,,Females (g),,
10,1,218.815.7,218.715.1,219.2  14.6,218.3 14.7
11,8,239.6  27.3,236.613.0,230.7 16.6,232.9  17.4
12,15,253.6  24.7,251.617.5,245.117.0,245.7 18.1
13,22,270.2 24.7,265.5  16.6,262.2 21.5,265.819.1
14,29,278.0  27.4,282.4  22.5,275.3 24.7,274.621.5
15,31*,261.8  24.3,260.0  17.0,256.6  21.7,255.119.1
