,0,1,2,3,4,5,6,7,8
0,,Live weight,Growth rate,Carcass weight,Rib eye area,Rib thickness, Subcutaneous fat,BMS,BMS
1,Live weight,,0.973**,0.953**,0.499*,0.508*,0.319,0.380,0.380
2,Growth rate,,,0.914**,0.535*,0.524*,0.258,0.348,0.348
3,Carcass weight,,,,0.499*,0.617**,0.408,0.474*,0.474*
4,Eye muscle area,,,,,0.610**,-0.083,0.383,0.383
5,Rib thickness,Negative,Positive,,,,0.526*,0.393,0.393
6,Subcutaneous fat,Correlation,Correlation,,,,,0.272,0.272
7,Blood metabolites and hormones,,,,,,,,
8,Total protein,0.030,0.026,0.097,0.020,0.064,0.028,0.102,0.102
9,Albumin,0.064,-0.057,0.054,0.111,0.194,0.113,,0.199
10,BUN,0.094,0.190,0.087,0.155,0.215,-0.140,-,0.202
11,Total cholesterol,0.201,0.262,0.290,0.071,0.261,0.103,,0.042
12,Triglyceride,0.124,0.132,0.226,0.458*,0.392,0.035,0.499*,0.499*
13,NEFA,0.064,0.058,0.003,0.255,0.005,0.190,,0.181
14,Glucose,0.395,0.369,0.325,0.269,0.033,0.257,0.009,0.009
15,ALP,0.299,0.293,0.289,0.367,0.312,0.106,0.187,0.187
16,ALT,0.468*,0.515*,0.531*,0.108,0.492*,0.553**,0.187,0.187
17,-GTP,0.042,0.075,0.065,0.174,0.079,0.199,0.192,0.192
18,BHBA,0.086,0.063,0.051,0.258,0.080,-0.103,0.176,0.176
19,Insulin,0.165,0.192,0.181,0.119,0.267,0.084,0.112,0.112
20,IGF-I,0.321,0.341,0.253,0.104,0.331,0.393,,0.103
21,Cortisol,0.063,0.012,0.107,0.156,0.083,0.170,,0.195
22,Blood amino acids,,,,,,,,
23,Taurine,0.018,0.024,0.027,0.241,0.011,0.209,,-0.477*
24,Urea,-0.151,0.083,0.162,-0.108,0.103,0.061,-0.287,-0.287
25,Aspartic acid,0.333,0.340,0.324,0.418,0.465*,0.064,0.514*,0.514*
26,Threonine,0.106,0.062,0.193,0.219,-0.018,-0.032,-0.273,-0.273
27,Serine,-0.185,0.229,-0.082,0.297,0.069,0.058,,0.249
28,Glutamic acid,0.127,0.040,0.065,0.024,0.156,0.169,,0.114
29,Glutamine,-0.041, 0.069,0.029,-0.125,0.198,0.241,,-0.341
30,-Amino adipic acid,0.061,0.108,0.044,0.166,0.449*,0.236,,0.005
31,Glycine,(,0.088,0.033,-0.333,0.046,0.085,-0.080,-0.080
32,Alanine,0.221,0.206,0.139,0.157,0.258,0.207,,0.092
33,Citrulline,0.138,0.150,0.204,0.178,0.207,0.185,,0.016
34,-Aminobutyric acid,0.086,0.029,-0.164,0.085,-0.242,-0.400,,0.123
35,Valine,-0.351,-0.330,0.260,-0.336,-0.102,-0.097,-0.415,-0.415
36,Methionine,0.220,0.218,0.220,0.217,0.263,0.040,-0.141,-0.141
37,Cysteine,0.215,0.247,0.149,0.051,0.098,0.058,-0.101,(
38,Isoleucine,0.309,0.331,0.232,-0.230,-0.112,-0.208,-0.330,(
39,Leucine,0.380,0.377,-0.277,0.319,-0.140,0.205,,0.452*
40,Tyrosine,-0.201,0.179,0.156,0.057,-0.115,0.205,,0.026
41,Phenylalanine,0.326,0.320,-0.302,-0.407,0.293,0.292,-,0.523*
42,NH3,-0.214,0.274,-0.160,-0.180,-0.108,0.090,0.302,0.302
43,Ornithine,0.015,-0.060,0.125,-0.142,-0.109,0.069,-0.007,-0.007
44,1-methylhistidine,0.352,0.298,0.324,0.380,0.588*,0.426,,0.257
45,Histidine,0.162,0.192,0.069,0.062,0.246,0.043,-0.170,-0.170
46,3-methylhistidine,-0.166,0.185,-0.133,0.112,-0.363,0.267,,0.095
47,Lysine,0.094,0.121,0.070,0.057,-0.111,-0.211,0.216,0.216
48,Tryptophan,-0.373,-0.390,0.228,0.421,-0.030,0.055,0.309,0.309
49,Arginine,0.096,0.066,-0.107,0.145,0.072,-0.403,,-0.125
50,Hydroxyproline,0.314,0.339,0.370,0.331,0.680*,0.531*,,0.044
51,Proline,-0.051,-0.144,0.042,-0.301,0.035,0.418,-0.100,-0.100
52,Rumen fractions,,,,,,,,
53,pH,0.123,0.098,0.165,0.480*,-0.087,-0.119,-0.403,-0.403
54,NH,0.103,0.125,0.011,0.480*,0.201,-0.119,,0.061
55,C2(Acetic)%,0.075,0.033,0.011,0.095,0.102,-0.027,,0.194
56,C3(Propionic)%,0.244,0.238,0.210, 0.006,0.062,0.018,,0.122
57,C4(Butyric)%,0.150,0.095,0.051,0.029,-0.147,-0.110,,0.148
58,C5(Other)%,0.133,0.126,0.123,0.130,0.039,0.186,,0.254
