,0,1,2,3,4,5,6,7,8
0,Compound,Aroma Descriptor,,"Threshold, g/L",PW *,PAW,PCW,PWW,PLW
1,,,,,ALCOHOLS,,,,
2,1-Propanol,"alcohol,pungent [32]",,9000 [33],tr **,189.83  3.79 a,56.55  1.69 b,tr,83.53 1.67 c
3,Isobutanol,"fusel, alcohol [34]",,40 [35],28.82  0.59 a,nd***,19.63  0.59 b,21.660.43c,44.37  0.88 d
4,2-Butanol,,-,,nd,3.52  0.08 a,nd,4.23  0.08 b,4.15  0.08 b
5,3-Methyl-1-butanol,cheese [36],cheese [36],250300 [33],168.48  3.36 a,196.62  3.93 b,253.22  4.59 c,206.77  4.13 b,180.72  3.61 d
6,2-Methyl-1-butanol,"whiskey,burnt",,30 [35],87.65  1.75 a,103.34 2.06 b,109.00  3.27 c,89.52 1.78 a,111.66  2.23 
7,1-Pentanol,"fruity, balsamic [34]",,64 [35],56.07  1.12 a,20.09  0.49 b,55.18  1.65 a,62.64  1.25 c,47.26  0.94 d
8,butanol,,,,21.78  0.43 a,10.75  0.21 b,17.84  0.53 c,19.72  0.39 d,16.47  0.32 e
9,"2,3-Butanediol","butter, creamy [34]",,668 [35],tr,2.45  0.49 a,tr,tr,2.50  0.05 a
10,3-Methyl-1-pentanol,,-,50 [35],3.03  0.06 a,4.24  0.08 b,4.33  0.12 c,4.62  0.09 b,2.99  0.06 a
11,n-Hexanol,[37],[37],2500 [35],4.72  0.09 a,2.110.09 b,4.26  0.13 c,5.86  0.12 d,5.49  0.11 e
12,n-Octanol,burnt [32],,110130 [35],nd,nd,6.98  0.21 a,5.38  0.11 b,4.70  0.09 c
13,Hydrocinnamyl alcohol,,-,,nd,5.400.11 a,144.44  4.33 b,9.44  0.19 c,3.20 0.06
14,n-Nonanol,"fat, green [32]",,50 [33],12.62  0.25 a,15.73  0.31 b,nd,tr,14.58  0.29 c
15,Phenylethyl alcohol,"floral, rose, honey",,14 [35],124.53  2.49 a,65.03  1.30 b,83.81  2.51 c,113.25  2.26 d,130.33  2.61 a
16,Phenylethyl alcohol,[35],[35],14 [35],124.53  2.49 a,65.03  1.30 b,83.81  2.51 c,113.25  2.26 d,130.33  2.61 a
17,,,,CARBONYL COMPOUNDS (aldehydes and ketones),CARBONYL COMPOUNDS (aldehydes and ketones),CARBONYL COMPOUNDS (aldehydes and ketones),,,
18,Acetaldehyde,fruity,fruity,15-120 [33],6.26  0.12 a,7.75  0.15 b,10.20  0.36 c,5.31  0.10 d,7.62  0.15 b
19,Benzaldehyde,almond [34],almond [34],350 [35],nd,2.86  0.06 a,1.98  0.06 b,2.71  0.05 c,tr
20,Methylolacetone,,,,6.86 0.14 a,nd,nd,3.59  0.07 b,1.700.03c
21,,,,,ACIDS,,,,
22,Acetic acid,vinegar-like,vinegar-like,"200,000 [38]",7.05  0.14,tr,tr,tr,tr
23,Hexanoic acid,"cheese, rancid, fatty",,420 [35],5.74  0.11 a,tr,5.19  0.16 b,6.71  0.14 c,4.27  0.09 d
24,Hexanoic acid,[34],[34],420 [35],5.74  0.11 a,tr,5.19  0.16 b,6.71  0.14 c,4.27  0.09 d
25,Octanoic acid,fatty acid [34],,500 [35],19.05 0.38 a,6.37  0.13 b,9.12 0.27 c,13.96  0.28 d,31.66  0.64 e
26,Decanoic acid,"rancid,waxy [35]",,1000 [35],6.70  0.13 a,5.27  0.11 b,3.920.12,3.76  0.07 c,8.51  0.17 d
27,,,,,ESTERS,,,,
28,Ethyl acetate,"fruity, sweet [36]",,5000 [33],36.17  0.72a,tr,16.62  0.49 b,24.49  0.48 c,nd
29,Ethyl hexanoate,"fruity, green apple,",,14 [35],14.99  0.30 a,4.80  0.11 b,13.54  0.45 c,13.20  0.26 c,4.55  0.09 b
30,Ethyl hexanoate,banana [34],banana [34],14 [35],14.99  0.30 a,4.80  0.11 b,13.54  0.45 c,13.20  0.26 c,4.55  0.09 b
31,Ethyl 3-methyl,,-,,nd,2.28  0.05a,nd,nd,9.17  0.18 b
32,pentanoate,,-,,nd,2.28  0.05a,nd,nd,9.17  0.18 b
33,Ethyl octanoate,[34],[34],580 [35],76.84  1.54 a,37.11  0.74 b,76.77  2.30 a,46.69  0.93 c,38.91  0.77 b
34,2-Phenylethyl acetate,[35],[35],,2.53  0.05 a,22.77  0.45 b,6.41  0.19 c,2.78  0.05 a,tr
35,Anisyl formate,,,,nd,3.74  0.07,nd,nd,nd
36,2-Phenylethyl,floral,,,nd,nd,41.43  1.24 a,5.32  0.11 b,3.71  0.07 c
37,propanoate,floral,,,nd,nd,41.43  1.24 a,5.32  0.11 b,3.71  0.07 c
38,Hydrocinnamyl acetate,,,,nd,nd,2.29  0.07,nd,nd
