,0,1,2,3,4,5
0,,,,Europe,,
1,North America,North America,European Union,,Other Europe,economies(G7)
2,Canada,,EU-15,Iceland,Iceland,Canada
3,United States,United States,Austriaa,Norway,Norway,Japan
4,,,Belgiuma,Switzerland,Switzerland,France
5,,,Denmark,,,Germany
6,,,Finlanda,,,Italy
7,,,Francea,,,United Kingdom
8,,,Germanya,,,United States
9,,,Greecea,,,
10,,,Irelanda,,,
11,,,Italya,,,
12,,,Luxembourga,,,
13,,,Netherlandsa,,,
14,,,Portugala,,,
15,,,Spaina,,,
16,,,Sweden,,,
17,,,United Kingdomb,,,
18,Developed Asia,Developed Asia,,,,
19,,and Pacific,EU-13c,,,
20,Australia,,Bulgaria,,,
21,Japan,,Cyprusa,,,
22,New Zealand,New Zealand,Czech Republic,,,
23,,,Estoniaa,,,
24,,,Hungary,,,
25,,,Latviaa,,,
26,,,Lithuaniaa,,,
27,,,Maltaa,,,
28,,,Poland,,,
29,,,Romania,,,
30,,,Slovakiaa,,,
31,,,Sloveniaa,,,
