,0,1,2,3
0,,,Reference,
1,Model,Algorithm,amount,Comment
2,NRn*,,,
3,NRn_100 g,1-n(Nutrienti/NVRi)  100,100 g,Nutrient:content of nutrient i in 100-kcal edible portion
4,,,,NRVi=Nutrient based on Chinese Dietary Reference Intakes
5,NRn_100 kcal,(NRn_100 g/ED)x 100,100 kcal,ED:energy density (kcal/100 g)
6,LIMt,,,Include saturated fat and sodium
7,LIM_100 g,D1-3(Li/MNVRi) x 100,100 g,L content of limiting nutrient i in 100-kcal edible portion;
8,,,,MNRV:maximum daily values for nutrient i
9,LIM 100 kcal,(LIM_100 g/EDx100,100 kcal,ED: energy density (kcal/100 g)
10,NRFn.3,,,
11,NRFn.3_sum_I00 g,NRn_100 g-LIM_100 g,100 g,Difference between sums
12,NRFn.3_sum_I00 kcal,NRn_100 kcal-LIM_100 kcal,100 kcal,
13,NRFn.3_mean_I00 g,NRn/n_100 g-LIM/3_100 g,100 g,Difference between means
14,NRFn.3_mean_I00 kcal,NRn/n_100 kcal-LIM/3_100,100 kcal,
15,,kcal,,
16,NRFn.3_ratio,NRn/LIM,None,NRn_100 g/LIM_100 g=NRn_100 kcal/LIM_100 kcal
