,0,1,2,3,4
0,,Model1,Model2,Model3,Model4
1,,AOR (95% CI),AOR (95% CI),AOR (95% CI),AOR (95% CI)
2,SOCIO-DEMOGRAPHIC FACTORS,,,,
3,Female,"1.4(1.2, 1.7)","1.4 (1.2, 1.6)","1.3 (1.1, 1.5)","1.31.1, 1.5"
4,Age group,,,,
5,18-39,ref,ref,ref,ref
6,40-59,"1.3(1.1, 1.7)","1.3 1.1, 1.7)","1.41.1,1.7)","1.41.1,1.7)"
7,60+,"1.1 (0.9, 1.4)","1.1 (0.9, 1.4)","1.1 (0.9, 1.4)","1.1 (0.9,1.4)"
8,White race,"0.9 (0.6, 1.2)","0.9 (0.6, 1.2)","0.8 (0.6, 1.2)","0.8 (0.6, 1.2)"
9,Some college or less,"1.0 (0.9, 1.3)","1.1 (0.9, 1.3)","1.0 (0.9, 1.3)","1.0 (0.8, 1.2)"
10,Married,"1.0 (0.8, 1.2)","1.0 (0.8, 1.2)","1.0 (0.8, 1.2)","1.0(0.8, 1.2)"
11,Residence type,,,,
12,Rural,ref,ref,ref,ref
13,Suburban,"1.2 (1.0, 1.4)","1.2(1.0,1.4)","1.2 (1.0, 1.4)","1.2 (0.98, 1.4)"
14,Urban,"1.2 (0.9, 1.5)","1.1 (0.9, 1.5)","1.1 (0.8, 1.4)","1.1 (0.8, 1.4)"
15,KNOWLEDGE,,,,
16,Stopping going to school/work protective,,"1.3 (1.0, 1.6)","1.1 (0.8, 1.4)","1.1 (0.8, 1.4)"
17,COVID-19THREAT PERCEPTION,,,,
18,Perceived risk,,,"1.11.0,1.1)","1.11.0,1.1)"
19,Perceived severity,,,"1.01.0,1.1","1.01.0, 1.1)"
20,ECONOMIC PRECARITY INDEX,,,,"1.0 (0.99,1.1)"
21,ESSENTIALWORKER,,,,"1.0 (0.9, 1.2)"
22,CAN'T AFFORD TO QUARANTINE,,,,"0.9 (0.8, 1.1)"
