,0,1,2,3,4,5
0,,,,Octanoic Acid (mg/L),,
1,,Dose,,,Term,
2,SO2 (mg/L),,MCFA (mg/L),0h,24 h,744 h
3,,,0,6.53  0.12 a,6.99  0.04 a,7.71  0.25 a
4,20,,10,6.53  0.12 a,7.890.30b,8.18  0.17 a
5,20,,20,6.53  0.12 a,9.160.16c,8.240.08 a
6,,,60,6.530.12 a,14.270.59 d,11.290.36 b
7,p-value,,,1.00,p<0.01,p<0.01
8,,,0,6.530.12a,6.53 0.37 a,7.62 0.14 a
9,40,,10,6.530.12 a,7.670.11b,"7.81  0.08 a,b"
10,40,,20,6.53 0.12 a,8.260.14b,8.210.03 b
11,,,60,6.53  0.12 a,13.350.39c,11.84 0.08 c
12,p-value,,,1.00,p<0.01,p<0.01
