,0,1,2
0,aiscuag(amrjpsr.)swaamoll,aiscuag(amrjpsr.)swaamoll,(35.5211N46.1757E))
1,Woys 9iSuj CgbgiC cWs L ZjL ab3m yS,Woys 9iSuj CgbgiC cWs L ZjL ab3m yS,LaL(CclTEj1aS)llJWcl3lojLg
2,,,uslCsls
3,,,j1(TPP)CWms9LJJyO3gL31jS
4,,,PCAPDA CaS cLh>g(Li) LCS
5,,,j ch 1yax s(Ky1) Quelab CS jI jyw
6,,-0-Y,wsl(oW1)SCs
7,,,313gS gL Ogm3Lugw d 83-Y-Y
8,,,L Wojs o1 Sgb igmiLyw
9,,,99JL sx ow Jju Gl pH=5 L CWu8Lsj
10,,,Wys /to Jgu.W osLT ymi 5S L [V]1Las
11,PCAchx1C,PCAchx1C,g(ax>Wys10)w1 aw1 Jgbu Jb1j i1jgs
12,,,gL osLibi-i j1ys TPP LoyArr Jgbu
13,J S1iSabuS CcWw iA jI w gPDA CuS b>u S9,J S1iSabuS CcWw iA jI w gPDA CuS b>u S9,r.(aygsIr.smbleowjac
14,,,Cys31jyis JybrWLoo.a.bi.ksTPP Jybu
15,wu1S(L0g CFU/g1 p3xaSx1aw,wu1S(L0g CFU/g1 p3xaSx1aw,Wgwloslolgsjaaasjlw.walolaasr
16,J5 y5 ji WjS dwbu 3 ojb Cigas mc c11 cL,J5 y5 ji WjS dwbu 3 ojb Cigas mc c11 cL,3I3gS gL3I
17,,,(SEM) *9 G9SJ1xgw9Z
18,,,"(Mira3 LM Tescan, Brno, Czech Republic)"
19,,,wsb.oijir.kVjwj
20,,,L O13gSgL L JgZ1 og sAag-E-Y
21,"wsS.jlcl (Santam, STM-1, Iran) CiL .K.","wsS.jlcl (Santam, STM-1, Iran) CiL .K.",
22,,,lj1sggsLoogiuaj1 .uuosl gar
23,"-ojl(9,nAOAC cgw1S","-ojl(9,nAOAC cgw1S",
24,,,WulSalJgo(pH=581jggL Ogmilgyaags
25,Atago.sL,,
