,0,1,2,3
0,,Post-completion point HIPCsa,,Pre-decision point HIPCsb
1,Afghanistan,Haiti,Eritrea,
2,Benin,Honduras,Somalia,
3,Bolivia,Liberia,Sudan,
4,Burkina Faso,Madagascar,,
5,Burundi,Malawi,,
6,Cameroon,Mali,,
7,Central African Republic,Mauritania,,
8,Chad,Mozambique,,
9,Comoros,Nicaragua,,
10,Congo,Niger,,
11,Cote D'lvoire,Rwanda,,
12,Democratic Republic of the Congo,Sao Tome and Principe,,
13,Ethiopia,Senegal,,
14,Gambia,Sierra Leone,,
15,Ghana,Togo,,
16,Guinea,Uganda,,
17,Guinea-Bissau,United Republic of Tanzania,,
18,Guyana,Zambia,,
