,0,1,2,3,4,5,6,7,8,9
0,(kg),,Blanc%,,Haut de cuisse %,,Pilon%,Pilon%,Evis%,
1,1.6,,,,20.54,12.19,12.19,10.16,,70.96
2,1.8,,,,20.88,12.35,12.35,10.16,,71.35
3,2.0,,,,21.20,12.51,12.51,10.16,,71.72
4,2.2,,,,21.50,12.66,12.66,10.17,,72.08
5,2.4,,,,21.78,12.79,12.79,10.17,,72.43
6,2.6,,,,22.03,12.91,12.91,10.17,,72.77
7,2.8,,,,22.27,13.02,13.02,10.18,,73.10
8,,,,,,,,1,,
9,3.0,,,,22.49,,13.13,10.18,,73.42
10,3.2,,,,22.69,,13.22,10.18,,73.74
11,3.4,,,,22.86,,13.31,10.18,,74.04
12,3.6,,,,23.00,,13.40,10.19,,74.33
13,,,,T,,,,1,1,
14,,0,,10,20,30,,40,50,
