,0,1,2,3,4,5,6
0,Botanical Name(s),Plant Part(s) or,Common (Local),Dominant Constituent Classes,Application Field in,Clinical,Microbiome
1,Botanical Name(s),Preparation,Name(s),Dominant Constituent Classes,Clinical Studies,Studies/Reviews,Studies
2,Aloysia citrodora Palau (syn. Aloysia,,,"essential oil, phenolic",,,
3,triphylla L'Her.; Lippia,folium,lemon verbena leaf,"constituents, iridoids,",insomnia,[61],[62]
4,citriodora Kunth),,,flavonoids,,,
5, communis (L.) Arcang.),semen,almond,polyphenols,cognitive function,[63],[6469]
6,Astragalus membranaceus (Fisch.),radix,membranous milk-vetch,"triterpene saponins,",fatigue,[70],[71]
7,Bunge var. mongholicus (Bge.) Hsiao,radix,root; Huangqi,"polysaccharides, flavonoids",fatigue,[70],[71]
8,Camellia sinensis (L.) Kuntze,folium,green tea,"methylxanthines, flavonoids,",cognitive function/mood,"[72,73]",[7477]
9,Camellia sinensis (L.) Kuntze,folium,green tea,amino acids (theanine),disorders,"[72,73]",[7477]
10,Cannabis sativa L.,herba,hemp,cannabinoids,insomnia,[78],[79]
11,Hydrocotyle asiatica L.),herba, gotu kola,triterpene saponins,disorders/cognitive function,"[80,81]","[82,83]"
12,Citrus aurantium L. ssp. aurantium,aetheroleum (neroli,bitter orange; orange,,,,
13,(syn. Citrus aurantium L. ssp.,oil)/flos,"blossom, Seville orange","essential oil, flavonoids",anxiety,[84-86],"[87,88]"
14,amara Engl.),oil)/flos,"blossom, Seville orange",,,,
15,Crocus sativus L.,stigma,saffron,carotenoids (crocines),depression/anxiety,[89-93],[94]
16, domestica Valeton),rhizoma, Indian saffron,"curcuminoids, essential oil",cognitive function,[95],"[96,97]"
17,Dioscorea opposita Thunb.),rhizoma,Chinese yam,polysaccharides,cognitive function,[98],"[99,100]"
18,Maxim.) Maxim. (syn.,radix et rhizoma,Eleuthero-coccus," triterpene saponins,",fatigue and weakness,[101-103],[104]
19,Acanthopanax senticosus),radix et rhizoma,(Siberian ginseng),polysaccharides,fatigue and weakness,[101-103],[104]
20,Ginkgo biloba L.,folium,ginkgo leaf,"triterpene lactones, flavonoids",anxiety,[105],"[106,107]"
21,Glycine max (L.) Merr.,fructus/hypocotyl,soya bean; soya flour;,"isoflavones, saponins, proteins,",depression/insomnia/anxiety,"[108,109]",[110-113]
22,Glycine max (L.) Merr.,(soya bean germ),soya testa,"carbohydrates, lipids",depression/insomnia/anxiety,"[108,109]",[110-113]
23,(Thunb.) Makino,folium,,"sterols, flavonoids",anxiety,[114],[115-121]
