,0,1,2,3,4,5,6,7
0,,,POULET DECHAIR308FEMELLE,,,,,
1,AGE,POIDS,ALIMENTATION,GAIN,GAIN QUOTIDIEN,ALIMENTATION,ALIMENTATION,INDICE DE
2,(jours),(g),CUMMULATIVE(g),QUOTIDIEN (g),MOYEN (g),QUOTIDIENNE(g),CUMMULATIVE(g),CONSOMMATION
3,0,42,,,,,,
4,1,57,,15,,14,14,"0,252"
5,2,73,,16,,18,32,"0,441"
6,3,91,,18,,21,53,"0,583"
7,4,111,,20,,24,77,"0,692"
8,5,134,,23,,27,104,"0,777"
9,6,160,,26,,31,135,"0,844"
10,7,188,,29,"20,87",34,169,"0,898"
11,8,220,,32,,38,207,"0,943"
12,9,254,,35,,42,249,"0,981"
13,10,292,,38,,47,296,"1,014"
14,11,333,,41,,51,347,"1,043"
15,12,376,,44,,56,403,"1,070"
16,13,423,,47,,61,464,"1,096"
17,14,473,,50,"40,71",66,530,"1,119"
18,15,526,,53,,71,601,"1,142"
19,16,582,,56,,76,677,"1,164"
20,17,640,,58,,82,759,"1,186"
21,18,701,,61,,87,846,"1,207"
22,19,765,,64,,93,939,"1,228"
23,20,831,,66,,98,1038,"1,249"
24,21,899,,68,"60,84",104,1141,"1,270"
25,22,969,,70,,109,1251,"1,290"
26,23,1042,,72,,115,1365,"1,311"
27,24,1116,,74,,120,1485,"1,332"
28,25,1191,,76,,125,1611,"1,352"
29,26,1268,,77,,130,1741,"1,373"
30,27,1347,,78,,135,1877,"1,393"
31,28,1427,,80,"75,38",140,2017,"1,414"
32,29,1507,,81,,145,2162,"1,434"
33,30,1589,,82,,150,2312,"1,455"
34,31,1671,,82,,154,2466,"1,476"
35,32,1754,,83,,159,2625,"1,496"
36,33,1838,,84,,163,2788,"1,517"
37,34,1922,,84,,167,2955,"1,537"
38,35,2006,,84,82.76,171,3125,"1,558"
