,0,1,2,3,4,5,6,7,8,9,10,11
0,,2010,2011,2012,2013,2014,2015,2016,2017,2018c,2019d,2020
1,Developed economies,8.7,8.5,8.6,8.5,7.8,7.1,6.5,5.8,5.4,5.1,5.0
2,United States,9.6,9.0,8.1,7.4,6.2,5.3,4.9,4.4,3.9,3.5,3.6
3,Canada,8.1,7.5,7.3,7.1,6.9,6.9,7.0,6.3,5.9,5.9,6.0
4,Japan,5.1,4.6,4.4,4.0,3.6,3.4,3.1,2.8,2.7,2.6,2.6
5,Australia,5.2,5.1,5.2,5.7,6.1,6.1,5.7,5.6,5.5,5.5,5.6
6,New Zealand,6.2,6.0,6.4,5.8,5.4,5.4,5.1,4.7,4.7,4.7,4.7
7,European Union,9.5,9.6,10.4,10.8,10.2,9.4,8.5,7.6,7.0,6.7,6.5
8,EU-15,9.4,9.6,10.5,11.0,10.5,9.8,9.0,8.2,7.6,7.3,7.2
9,Austria,4.8,4.6,4.9,5.3,5.6,5.7,6.0,5.5,5.0,5.0,5.0
10,Belgium,8.3,7.1,7.5,8.4,8.5,8.5,7.8,7.1,6.8,6.8,6.8
11,Denmark,7.5,7.6,7.5,7.0,6.6,6.2,6.2,5.7,5.8,5.8,5.8
12,Finland,8.4,7.8,7.7,8.2,8.7,9.4,8.8,8.6,8.6,8.5,8.5
13,France,8.9,8.8,9.4,9.9,10.3,10.4,10.1,9.4,9.1,9.1,9.1
14,Germany,7.0,5.8,5.4,5.2,5.0,4.6,4.1,3.7,3.4,3.5,3.5
15,Greece,12.7,17.9,24.4,27.5,26.5,24.9,23.5,21.5,20.1,19.3,18.8
16,Ireland,14.5,15.4,15.5,13.7,11.9,9.9,8.4,6.7,5.6,5.0,5.0
17,Italy,8.4,8.4,10.7,12.1,12.7,11.9,11.7,11.2,10.4,9.7,9.7
18,Luxembourg,4.4,4.9,5.1,5.8,5.9,6.7,6.3,5.5,5.6,5.5,5.4
19,Netherlands,4.5,5.0,5.8,7.2,7.4,6.9,6.0,4.8,4.3,4.0,3.9
20,Portugal,10.8,12.7,15.5,16.2,13.9,12.4,11.1,8.9,7.9,7.7,7.5
21,Spain,19.9,21.4,24.8,26.1,24.4,22.1,19.6,17.2,15.6,14.1,13.1
22,Sweden,8.6,7.8,8.0,8.1,8.0,7.4,7.0,6.7,6.6,6.5,6.5
23,United Kingdom,7.8,8.0,7.9,7.5,6.1,5.3,4.8,4.3,4.1,4.2,4.1
24,EU-13,9.8,9.9,10.0,10.1,9.0,7.9,6.6,5.4,4.6,4.3,4.0
25,Bulgaria,10.3,11.3,12.3,13.0,11.4,9.2,7.6,6.2,5.6,5.2,4.8
26,Croatia,11.8,13.7,15.8,17.4,17.2,16.1,13.4,11.1,10.0,9.4,8.9
27,Cyprus,6.3,7.9,11.9,15.9,16.1,15.0,13.0,11.1,11.2,11.0,10.8
28,Czech Republic,7.3,6.7,7.0,7.0,6.1,5.0,4.0,2.9,2.4,2.1,1.9
29,Estonia,16.7,12.3,10.0,8.6,7.4,6.2,6.8,5.8,5.9,5.7,5.4
30,Hungary,11.2,11.0,11.0,10.2,7.7,6.8,5.1,4.2,3.8,3.5,3.4
31,Latvia,19.5,16.2,15.1,11.9,10.8,9.9,9.6,8.7,7.5,7.0,6.8
32,Lithuania,17.8,15.4,13.4,11.8,10.7,9.1,7.9,7.1,6.7,6.4,6.2
33,Malta,6.9,6.4,6.2,6.1,5.7,5.4,4.7,4.0,4.1,4.2,4.0
34,Poland,9.6,9.6,10.1,10.3,9.0,7.5,6.2,4.9,4.0,3.5,3.2
35,Romania,7.0,7.2,6.8,7.1,6.8,6.8,5.9,4.9,4.5,4.4,4.2
36,Slovakia,14.4,13.6,14.0,14.2,13.2,11.5,9.7,8.1,6.5,5.9,5.7
37,Slovenia,7.2,8.2,8.8,10.1,9.7,9.0,8.0,6.6,5.4,4.6,4.2
38,Other Europe,4.4,4.1,4.0,4.3,4.4,4.6,4.8,4.5,4.5,4.4,4.4
39,Iceland,7.5,7.0,6.0,5.4,4.9,4.0,3.0,2.7,3.1,3.2,3.1
40,Norway,3.5,3.2,3.1,3.4,3.5,4.3,4.7,4.2,4.3,4.3,4.3
41,Switzerland,4.8,4.4,4.5,4.7,4.8,4.8,4.9,4.8,4.7,4.5,4.6
42,Memorandum items.,,,,,,,,,,,
43,North America,9.5,8.8,8.0,7.3,6.2,5.5,5.1,4.6,4.1,3.8,3.9
44,Developed Asia and Pacific,5.2,4.7,4.5,4.3,4.0,3.9,3.6,3.3,3.2,3.1,3.1
45,Europe,9.4,9.5,10.2,10.6,10.0,9.2,8.4,7.5,6.9,6.6,6.5
46,Major developed economies,8.1,7.6,7.3,7.1,6.4,5.8,5.4,5.0,4.6,4.4,4.4
47,Euro area,10.1,10.1,11.3,11.9,11.6,10.8,10.0,9.1,8.4,8.0,7.8
