,0,1,2,3,4,5
0,,Top five,,,,
1,,,2,3,4,5
2,Sweden,Composite dishes,Fine bakery wares,Sauces (10%),Margarines (7%),Sausages (6%)
3,,(42%),(14%),,,
4,United Kingdom,Composite dishes,Fine bakery wares,Sauces (11%),Margarines (8%),Sausages (8%)
5,,(32%),15%,,,
6,Women,,,,,
7,Eur-22 countries, Fine bakery wares,Sausages (9.5%),Composite dishes,Margarines (9.1%),Sauces (7.2%)
8,,(28.2%),,(9.1%),,
9,Austria,Fine bakery wares,Sauces (11%),Chocolate (10%),Composite dishes,Sausages (6%)
10,,(42%),,,(6%),
11,Belgium,Fine bakery wares,Sauces (13%),Chocolate (10%),Margarines (9%),Sausages (7%)
12,,(29%),,,,
13,Croatia,Sausages (23%),Fine bakery wares,Chocolate (9%),Margarines (9%),Crackers and additional
14,,,(16%),,,bread products (8%)
15,Cyprus,Fine bakery wares,Breakfast cereals,Crackers and addi-,Composite dishes,Chocolate (5%)
16,,(40%),11%,tional bread products,(6%),
17,,,,11%),,
18,Czech Republic,Fine bakery wares,Sausages (13%),Composite dishes,Margarines (6%),Crackers and additional
19,,(36%),,(12%),,bread products (5%)
20,Denmark,Margarines (28%),Chocolate (10%),Fine bakery wares,"Candies, confection-",Sausages (6%)
21,,,,(7%),ary (6%),
22,Estonia,Fine bakery wares,Sausages (17%),Chocolate (11%),Margarines (8%),Sauces (7%)
23,,(23%),,,,
24,Finland,Margarines (26%),Fine bakery wares,Sweetened/flavoured,Sauces (7%),Chocolate (6%)
25,,,(20%),dairy products (11%),,
26,France,Fine bakery wares,Sauces (12%),Sweetened/flavoured,Crackers and addi-,Sausages (6%)
27,France,(40%),,dairy products (9%), tional bread products,Sausages (6%)
28,,,,,(8%),
29,Germany,Fine bakery wares,Composite dishes,Sauces (12%),Sausages (9%),Chocolate (6%)
30,Greece,Fine bakery wares,Crackers and addi-,Breakfast cereals (7%),Margarines (6%),Sauces (5%)
31,,(39%),tional bread products,,,
32,Hungary,Sausages (25%),Margarines (21%),Fine bakery wares,Crackers and addi-,Chocolate (6%)
33,,,,(13%),tional bread products,
34,,,,,(6%),
35,Ireland,Fine bakery wares,Margarines (12%),Composite dishes,Sauces (11%),Breakfast cereals (9%)
36,,(25%),,(12%),,
37,Italy,Fine bakery wares,Sausages (11%),Composite dishes,Water-/dairy-based,Crackers and additional
38,,(44%),,(8%),desserts (7%),bread products (7%)
39,Latvia,Fine bakery wares,Sauces (14%),Composite dishes,Chocolate (11%),Sausages (10%)
40,,(35%),,13%,,
41,The Netherlands,Fine bakery wares,Composite dishes,Sauces (11%),Margarines (11%),Chocolate (7%)
42,,(20%),(14%,,,
43,Portugal,Fine bakery wares,Composite dishes,Breakfast cereals (7%),Water-/dairy-based,Sausages (5%)
44,,(40%),(9%),,desserts (5%),
45,Romania,Sausages (18%),Composite dishes,Crackers and addi,Fine bakery wares,Margarines (7%)
46,,,15%,tional bread products,12%,
47,,,,(14%),,
48,Slovenia,Fine bakery wares,Sausages (10%),Crackers and addi-,Breakfast cereals (5%,Sauces (5%
49,,(45%),, tional bread products,,
50,,,,(10%),,
51,Spain,Fine bakery wares,Crackers and addi-,Sausages (9%),Sweetened/flavoured,Sauces (5%)
52,,(35%),tional bread products,,dairy products (7%),
53,,,(17%),,,
