,0,1,2,3,4,5,6,7,8,9,10
0,,Variance,,F2,,,BCiP1,,,BC1P2,
1,Family,estimate,L*,Chroma,"Hue""",L*,Chroma,Hue,L*,Chroma,Hue
2,Table Gold Acorn'(TGA)  PI 314806,p1,4.56,25.93,0.0008,9.59,46.42,0.0023,7.98,23.45,0.0007
3,,p2,0.13,1.28,0.0005,7.24,1.16,0.0002,0.91,4.51,0.0009
4,,02F1,0.56,3.51,0.0008,0.44,3.02,0.0016,2.49,2.30,0.0016
5,,02F1,7.93,76.51,0.0032,13.55,278.24,0.0145,3.55,4.16,0.0012
6,Table King Bush'(TKB  PI 314806,p2,3.83,33.28,0.0017,2.20,5.62,0.0010,2.02,0.27,0.0001
7,,oF1,2.57,2.01,0.0006,0.27,0.21,0.0004,1.08,3.86,0.0005
8,,oF1,5.98,1.89,0.0016,2.44,149.69,0.0004,3.63,1.00,0.0005
9,,POPULATION,11.33,58.43,0.0039,6.00,149.69,0.0041,3.45,2.18,0.0007
10,Butterbush' (BB)  Sucrine,POPULATION,11.04,6.83,0.0023,2.66,10.90,0.0086,0.28,10.22,0.0040
11,DuBerry' (SDub),P2,3.99,10.70,0.0051,1.99,6.49,0.0028,0.44,15.59,0.0065
12,,OF1,2.00,12.73,0.0053,0.80,4.39,0.0027,2.67,11.13,0.0010
13,,OF1,5.84,20.89,0.0031,2.96,14.60,0.0046,3.89,19.13,0.0035
