,0,1,2,3,4
0,,,Overweight and Obese,Overweight and Obese,
1,,No,Yes,X2,p-Value
2,Zinc(mg/day),,,36.6272,<0.0001
3,Q1 (<6.77),1685 (23.28),1533 (27.21),,
4,Q2 (6.77~),1806 (24.95),1412 (25.06),,
5,Q3 (8.49~),1822 (25.17),1396 (24.78),,
6,Q4 (10.56~),1925 (26.60),1293 (22.95),,
7,Potassium (mg/day),,,2.3851,0.4964
8,Q1(<1025.41,1816 (25.09),1402 (24.88),,
9,Q(1025.41~,1812 (25.03),1406 (24.96),,
10,Q3 (1298.68~),1775 (24.52),1443 (25.61),,
11,Q4 (1649.00~),1835 (25.35),1383 (24.55),,
12,Sodium (mg/day),,,11.4001,0.0097
13,Q1 (<3930.46),1874 (25.89),1344 (23.86),,
14,Q2 (3935.97~),1827 (25.24),1391 (24.69),,
15,Q3 (5448.84~),1793 (24.77),1425 (25.29),,
16,Q4 (7433.89~),1744 (24.10),1474 (26.16),,
17,Selenium (ug/day),,,0.5114,0.9164
18,Q1(<23.80),1819 (25.13),1399 (24.83),,
19,Q2 (23.80~),1798 (24.84),1420 (25.20),,
20,Q3 (32.62~),1801 (24.88),1417 (25.15),,
21,Q4 (44.50~),1820 (25.15),1398 (24.81),,
