,0,1,2,3
0,,Group1,Group 2,Group 3
1,Carambola,Mannose,Fructose,Arabinose
2,,Succinate,Citric acid,Malic acid
3,,Myo-inositol,Acetic acid,Propionic acid
4,,Glucose,Ascorbic acid,
5,,Galactose,,
6,,Xylose,,
7,June plum,Succinic acid,Glucose,Succinic acid
8,,Aceticacid,Threonic,Galactose
9,,Gluconic acid,Citric acid,Fructose
10,,Oxalic acid,Propionic,Arabinose
11,,Myo-inositol,,Malic acid
12,Otaheite,Galactose,Malic acid,Arabinose
13,,Myo-inositol,Citric acid,Xylose
14,,Tartaric acid,,Glucose
15,,Acetic acid,,Fructose
16,,Propionic acid,,
