,0,1,2,3,4
0,Studie,Studienpopulation,Intervention,Outcome,Ergebnis
1,HEAP(Hen's,Kinder im Alter von 4-6 Mo,Pasteurisiertes Huh-,"Huhnereiallergie,Diagnose durch","Ei-Gruppe:2,1% Huhnerei-"
2,Egg Allergy,naten ohne erhohtes Risiko,"nereiweiBpulver (2,5 g",orale Nahrungsmittelprovo-,"allergie vs.0,6% in Place-"
3,Prevention; [2]),"Spez.IgE<0,35 kU/I",Protein)vs.Reismehl,kation im Altervon 1 Jahr und,"bogruppe (RR 3,30; 95 %-KI"
4,,n=406,3-mal/Woche von 4 bis,"IgE0,35 kU/l","0,35-31,32;p=0,35"
5,,,12 Monaten,,
6,STAR(Solid,""".Risikokinder"" mit mittel-",1TL pasteurisiertes Vollei-,"Huhnereiallergie,Diagnose durch",Ei-Gruppe33%Diagnose lgE
7,Timing for All-,schwerem oder schwerem,"pulver tagl.(0,9g Protein",orale Nahrungsmittelprovokation,vermittelte Huhnereiallergie
8,ergy Research;,Ekzem(SCORAD>15).Kein,vs.Reismehl im Alter von,mit pasteurisiertem Huhnerei,vs.51% in Kontrollgruppe
9,[28]),fruherer Ei-Konsum oder Ver-,4-8 Monaten,im Alter von 1 Jahr und positiver,"(RR 0,65; 95%-KI 0,38-1,11;"
10,,zehr von Beikost,,Hautpricktest,"p=0,11)"
11,,n=86,,,
12,STEP (Starting,""",.Risikokinder"" mit atopischer",PasteurisiertesVolleipul-,"Huhnereiallergie,Diagnose durch",Ei-Gruppe:7%Diagnose IgE
13,Time for Egg,Mutter.Kein fruherer Ei-Kon-,"ver tagl. (0,9 g Protein)",orale Nahrungsmittelprovokation,vermittelte Huhnereiallergie
14,Protein;[29]),sum oder Verzehr von Beikost,vs.Reismehl im Alter von,mit pasteurisiertem Huhnerei,"vs.10,3% in Kontrollgruppe"
15,,Keine bekannte allergische,4-6 bis 10 Monaten,im Altervon 1Jahr und positiver,",adjusted RR"" 0,75; 95 %-KI"
16,,Erkrankung,,Hautpricktest,"0,48-1,17;p=0,20)"
17,,n=407,,,
18,BEAT(Beating,"Risikokinder""mit Atopie bei",PasteurisiertesVolleipul-,Sensibilisierung gegen Huhnerei,Ei-Sensibilisierung im Alter
19,Egg Allergy;,einem erstgradig Verwandten,ver tagl. (350 mg Protein),"Huhnereiallergie,Diagnose durch",von 12 Monaten:20%Pla
20,[35]),und Ei-Prick-Test <2 mm im,vs.Reismehl ab Beikost-,orale Nahrungsmittelprovokation,"cebo)vs.11%Verum,odds"
21,,Alter von 4 Monaten,einfuhrung bis zum Alter,mit gering erhitztem Huhnerei,"ratio"" 0,46; 95 %-KI 0,22-0,95;"
22,,n=319,von 8 Monaten,(Ruhrei)im Alter von 1Jahr,"p=0,03"
23,PETIT(Preven-,"""Risikokinder""mit atopischer",Erhitztes Eipulver.6.-9,"Huhnereiallergie,Diagnose durch",Ei-Gruppe:8% Diagnose lgE
24,tion of Egg,Dermatitis im Alter4-6 Mo-,Monat:50 mg tagl,orale Nahrungsmittelprovokation,vermittelte Huhnereiallergie
25,Allergy with,nate,9.-12. Monat: 250mg,im Alter von 1 Jahr,vs. 38 % in Kontrollgruppe (RR
26,Tiny amount In-,n=147,tagl.vs.Placebo,,"0,221;95%-KI 0,090-0,543;"
27,take Trial;[25]),,,,"p=0,0001"
