,0,1,2,3,4,5,6,7
0,,Variables,,Buffaloes,,,95% CI,x2(p-value
1,,,,No.Infected/total,,%,OR,
2,,,,,,Infected,,
3,Breed,Breed,,,,,,
4,Nili Ravi,Nili Ravi,59/311,,18.97,,1.44 (0.90-5.01),0.29 (0.865)
5,Khundi,Khundi,19/109,,17.43,,1.95 (0.556.84),
6,Azikheli,Azikheli,3/20,,15,,2.28 (0.628.34),
7,Age (Years),Age (Years),,,,,,
8,2,,3/9,,33.33,,4.92 (0.52-47.07),2.85 (0.58)
9,3,,6/44,,13.64,,1.64 (0.55-4.94),
10,4,,44/255,,17.25,,1.84 (0.73-4.63),
11,5,,26/111,,23.42,,1.74 (0.664.62),
12,6,,2/21,,9.52,,1.10 (0.454.02),
13,Parity,Parity,,,,,,
14,1 time,1 time,9/47,,19.15,,0.86 (0.26-2.83),0.48 (0.923)
15,2times,2times,54/302,,17.88,,0.86 (0.31-2.41),
16,3 times,3 times,13/69,,18.84,,0.72 (0.232.22),
17,4 times,4 times,5/22,,22.73,,1.19 (0.56-3.25),
18,Shelter,Shelter,,,,,,
19,Barn,Barn,66/355,,18.59,,0.38 (0.25-0.40),416.44(<0.05)*
20,House,House,15/85,,17.65,,0.32 (0.16-0.65),
21,Milk colour,Milk colour,,,,,,
22,White,White,64/412,,15.53,,1.70 (0.993.25),481.29 (<0.05)*
23,Yellow,Yellow,17/28,,60.71,,33.09 (22.0135.45),
24,,Duration of lactation (months),,,,,,
25,>0.9-3,>0.9-3,4/20,,20,,0.78 (0.15-3.93),0.13 (0.936)
26,>3-6,>3-6,4/25,,16,,1.09 (0.33-3.57),
27,>6,>6,73/395,,18.48,,1.40 (0.44-4.23),
28,Udder shape,Udder shape,,,,,,
29,Round,Round,44/248,,17.74,,2.55 (0.95-3.45),1.180.553)
30,Cup,Cup,25/116,,21.55,,0.38 (0.17-0.88),
31,Bowl,Bowl,12/76,,15.79,,0.970.55-1.71),
32,,Right front quarter length,,,,,,
33,5.0-5.5 cm,5.0-5.5 cm,19/58,,32.76,,4.040.70-23.15,11.56<0.05
34,5.6-6.0 cm,5.6-6.0 cm,37/192,,19.27,,,
35,6.1-6.5 cm,6.1-6.5 cm,24/181,,13.26,,,
36,6.6-7.0 cm,6.6-7.0 cm,1/9,,11.11,,,
37,,Right rear quarter length,,,,,,
38,5.0-5.5 cm,5.0-5.5 cm,2/2,,100,,0.74 (0.291.88) ,12.96(<0.05)*
39,5.6-6.0 cm,5.6-6.0 cm,50/232,,21.55,,,
40,6.1-6.5 cm,6.1-6.5 cm,16/114,,14.04,,,
41,6.6-7.0 cm,6.6-7.0 cm,13/92,,14.13,,,
42,,Left front quarter length,,,,,,
43,5.0-5.5cm,5.0-5.5cm,10/31,,32.26,,90.18 (0.031.15) ,9.44 (<0.05)*
44,5.6-6.0 cm,5.6-6.0 cm,48/234,,20.51,,,
45,6.1-6.5 cm,6.1-6.5 cm,16/141,,11.35,,,
46,6.6-7.0 cm,6.6-7.0 cm,7/34,,20.59,,,
47,,Left rear quarter length,,,,,,
48,5.0-5.5cm,5.0-5.5cm,7/28,,25,,1.034 (0.32-3.36) ,50.86(<0.05)*
49,5.6-6.0 cm,5.6-6.0 cm,16/21,,76.19,,,
50,6.1-6.5cm,6.1-6.5cm,45/299,,15.05,,,
51,6.67.0 cm,6.67.0 cm,13/92,,14.13,,,
52,,Teat/quarter shape,,,,,,
53,Cylindrical,Cylindrical,59/394,,14.97,,14.30(14.30-15.65,36.39<0.05
54,Round,Round,9/24,,37.5,,20.58 (2.37178.75),
55,Pointed,Pointed,8/16,,50,,1.67 (0.1617.26),
56,Flat,Flat,5/6,,83.33,,0.71 (0.05-9.70),
