,0,1,2,3,4,5,6,7
0,,,POULET DE CHAIR ROSS 308 MALE,,,,,
1,AGE,POIDS,ALIMENTATION,GAIN,GAIN QUOTIDIEN,ALIMENTATION,ALIMENTATION,INDICE DE
2,(jours),,CUMMULATIVE (g),QUOTIDIEN (g),MOYEN(g),QUOTIDIENNE(g),CUMMULATIVE (g),CONSOMMATION
3,0,42,,,,,,
4,1,57,,15,,12,12,"0,210"
5,2,73,,16,,16,28,"0,379"
6,3,91,,18,,19,47,"0,515"
7,4,111,,20,,23,70,"0,627"
8,5,134,,23,,27,96,"0,718"
9,6,160,,26,,31,127,"0,793"
10,7,189,,29,"21,00",35,162,"0,856"
11,8,221,,32,,39,201,"0,909"
12,9,257,,36,,44,245,"0,955"
13,10,296,,39,,49,294,"0,995"
14,11,339,,43,,54,349,"1,030"
15,12,385,,46,,60,408,"1,062"
16,13,434,,50,,65,474,"1,090"
17,14,488,,53,"42,69",71,545,"1,117"
18,15,545,,57,,77,622,"1,142"
19,16,605,,61,,83,705,"1,165"
20,17,669,,64,,90,795,"1,187"
21,18,737,,68,,96,891,"1,209"
22,19,808,,71,,103,993,"1,230"
23,20,882,,74,,109,1103,"1,250"
24,21,959,,77,"67,35",116,1218,"1,270"
25,22,1040,,80,,122,1341,"1,290"
26,23,1123,,83,,129,1470,"1,309"
27,24,1209,,86,,136,1606,"1,328"
28,25,1297,,88,,142,1748,"1,348"
29,26,1388,,91,,149,1897,"1,367"
30,27,1481,,93,,155,2052,"1,386"
31,28,1576,,95,"88,06",162,2214,"1,405"
32,29,1673,,97,,168,2381,"1,424"
33,30,1771,,99,,174,2555,"1,443"
34,31,1871,,100,,180,2735,"1,462"
35,32,1973,,101,,185,2920,"1,480"
36,33,2075,,103,,191,3111,"1,499"
37,34,2179,,104,,196,3308,"1,518"
38,35,2283,,104,101.03,202,3510,"1,537"
