,0,1,2,3
0,,,Non-UNmembers/Associate members,Non-UNmembers/Associate members
1,,United Nations members,,of the Regional Commissions
2,Antigua and Barbuda,Marshall Islands,American Samoa,American Samoa
3,Bahamas,Mauritius,Anguilla,
4,Bahrain,Nauru,Aruba,
5,Barbados,Palau,Bermuda,
6,Belize,Papua New Guinea,British Virgin Islands,British Virgin Islands
7,Cabo Verde,Saint Kitts and Nevis,Cayman Islands,Cayman Islands
8,Comoros,Saint Lucia,Commonwealth of,Commonwealth of
9,Cuba,Saint Vincent and,,Northern Marianas
10,Dominica,the Grenadines,Cook Islands,
11,Dominican Republic,Samoa,Curacao,
12,Federated States,Sao Tome and Principe,French Polynesia,French Polynesia
13,of Micronesia,Seychelles,Guadeloupe,Guadeloupe
14,Fiji,Singapore,Guam,
15,Grenada,Solomon Islands,Martinique,Martinique
16,Guinea-Bissau,Suriname,Montserrat,Montserrat
17,Guyana,Timor-Leste,New Caledonia,New Caledonia
18,Haiti,Tonga,Niue,
19,Jamaica,Trinidad and Tobago,Puerto Rico,Puerto Rico
20,Kiribati,Tuvalu,Sint Maarten,Sint Maarten
21,Maldives,Vanuatu,Turks and Caicos Islands,Turks and Caicos Islands
22,,,U.S.Virgin Islands,U.S.Virgin Islands
