,0,1,2,3
0,Poly-/Oligo-Saccharides Class,Sources,Main Units,References
1,,"Non-Starch Polysaccharides,MU >10",,
2,Cellulose *,"vegetables,legumes,pears and apples",Glucose monomers,[17]
3,,Cereal bran and whole grains (starchy,"D-xylose,D-mannose,D-galactose and",
4,,and fruit cell walls,L-arabinose,[14]
5,,Grain legumes (endosperm),"Mannans *, galactomannans #",
6,Mannans and heteromannans,Iris seeds and lily bulbs,glucomannans # and,[16]
7,,Norway spruce wood pulp,galactoglucomannans,
8,,Apple and citrus peel (and other fruits),"Arabinose, rhamnose, galactose sugars",
9,Pectins #,"cabbage,whole grains,beetroot and",and galacturonic acids,[14]
10,,grain legumes,and galacturonic acids,
11,,Xanthan gum *,,
12,Gums,Agar-agar **,Pentose and hexoze monomers,[18]
13,,Carrageenan **,,
14,Mucilages #,"Aloe veraCactus,OkraHibiscus",Main glycoproteins,[16]
15,Inulin # and fructans,cereal grains,fructofuranosyl residues,[15]
