,0,1,2,3,4
0,Egg quality index,Control group,1% linseed oil group,3% linseed oil group,5% linseed oil group
1,Egg weight (g),42.270.44,43.020.92,42.981.00,43.150.65
2,Relative density (g/mL),1.070.001,1.070.001,1.070.001,1.070.00
3,Egg shape index,1.350.01,1.360.01,1.350.02,1.370.01
4,Egg yolk weight (g),13.490.41,13.960.31,13.920.49,13.890.36
5,Egg yolk color,6.160.20,6.000.19,6.000.27,5.580.26
6,Egg yolk ratio (%),31.880.96,32.921.01,32.330.88,32.030.55
7,Egg white weight (g),23.280.63,22.171.07,23.020.80,23.630.47
8,Haugh unit,69.621.39,68.221.70,67.361.38,70.991.15
9,Egg white ratio (%),55.001.33,51.781.34,53.310.68,54.740.68
10,Egg shell weight (g),4.79b0.10,5.02ab0.12,5.21a0.13,4.89ab0.12
11,Egg shell thickness (mm),0.31a0.00,0.30ab0.01,0.32a0.00,0.29b0.01
12,Egg shell color,61.050.87,60.831.14,58.241.57,59.141.12
13,Egg shell ratio (%),11.360.25,11.710.27,12.160.31,11.390.37
