,0,1,2,3,4,5,6,7,8,9
0,,2010,2011,2012,2013,2014,2015,2016,2017,2018b
1,Latin America and the Caribbean (continued),,,,,,,,,
2,Panama,5.8,3.6,3.6,3.7,4.1,4.5,5.2,5.5,5.4
3,Paraguay,7.4,6.9,7.9,7.7,7.8,6.5,7.7,8.3,8.1
4,Peru,5.3,5.1,4.7,4.8,4.5,4.4,5.2,5.0,5.0
5,Trinidad and Tobago,5.9,5.1,5.0,3.7,3.3,3.5,4.0,4.9,5.1
6,Uruguay,7.5,6.6,6.7,6.7,6.9,7.8,8.2,8.3,8.3
7,Venezuela (Bolivarian Republic of),8.7,8.3,8.1,7.8,7.2,7.0,7.3,...,...
8,Developing Asiaf,,,,,,,,,
9,China,4.1,4.1,4.1,4.1,4.1,3.8,3.9,3.9,3.9
10, Hong Kong SARi,4.3,3.4,3.3,3.4,3.3,3.3,3.4,3.1,2.8
11,India,2.4,2.6,2.7,2.7,2.6,2.6,2.5,2.6,2.5
12,Indonesia,7.3,6.7,6.2,6.0,5.8,6.0,5.7,5.6,5.5
13,"Iran,Islamic Republic of",13.5,12.5,12.6,10.4,10.6,11.1,12.4,12.1,12.1
14,Israel,6.6,5.6,6.9,6.2,5.9,5.2,4.8,4.2,4.2
15,Jordan,12.5,12.9,12.2,12.6,11.9,13.1,15.3,15.4,15.4
16,"Korea, Republic ofh",3.7,3.4,3.2,3.1,3.5,3.6,3.7,3.7,3.7
17,Malaysia,3.3,3.1,3.0,3.1,2.9,3.1,3.4,3.4,3.4
18,Pakistan,0.7,0.8,1.8,3.0,1.8,3.6,4.2,4.4,4.5
19,Philippines,3.6,3.6,3.5,3.5,3.6,3.0,2.7,2.6,2.5
20,Saudi Arabia,5.6,5.8,5.5,5.6,5.7,5.6,5.7,5.9,5.9
21,Singapore,4.1,3.9,3.7,3.9,3.7,3.8,4.1,4.3,4.2
22,Sri Lanka,4.9,4.1,3.9,4.4,4.4,4.7,4.4,4.2,4.2
23,Taiwan Province of China,5.2,4.4,4.2,4.2,4.0,3.8,3.9,3.8,3.6
24,Thailand,0.6,0.7,0.6,0.5,0.6,0.6,0.7,0.6,0.4
25,Turkeyh,10.7,8.8,8.2,8.7,9.9,10.2,10.8,10.8,10.8
26,Viet Nam,1.1,1.0,1.0,1.3,1.3,1.9,1.9,1.9,1.8
