,0,1,2,3,4,5,6
0,,,,,Instrumental Color Characteristic,,
1,Effect,pH,CIE L*,CIE a*,CIE b*,Hue Angle,Total Color
2,,,(Lightness),(Redness),(Yellowness),(Discoloration),Difference (E)
3,Treatment effect (T),,,,,,
4,As 0.025 mg/kg,5.96  0.03,53.24  0.57,13.37  0.32a,10.96  0.56,39.18  1.69b,3.74  0.35
5,Cd 0.025 mg/kg,5.84  0.03,52.97  0.39,12.09  0.31c,11.42  0.46,43.11  1.21a,3.05  0.22
6,Cd 0.025 mg/kg,5.84  0.04,52.97  0.39,12.59 0.25bc,11.13  0.49,41.32  1.29a,3.05  0.22
7,Cr 0.5 mg/kg,5.87  0.04,54.03  0.23,12.44  0.31bc,11.34  0.47,42.21  1.37a,3.08  0.30
8,Cr 1.0 mg/kg,5.88  0.04,54.86  0.73,12.30  0.44bc,11.13  0.45,42.79  1.92a,3.92  0.45
9,Pb 0.1 mg/kg,5.85  0.04,54.11  0.34,12.34  0.28bc,11.48  0.67,42.73  1.31a,3.93  0.53
10,Pb 0.1 mg/kg,5.85  0.04,54.66  0.59,12.53  0.23bc,11.54  0.50,42.27  1.52a,3.93  0.53
11,,pH,CIE L*,CIE a*,CIEb*,Hue Angle,Total Color
12,,pH,(Lightness),(Redness),(Yellowness),(Discoloration),Difference (E)
13,Storage effect (S),,,,,,
14,Day 1,5.82  0.01y,54.49  0.36,12.76  0.17x,11.90  0.13y,37.06  0.58z,
15,Day 4,5.82  0.01y,53.61  0.24,12.44  0.61xy,11.90  0.13y,43.68  0.44y,3.22  0.21
16,Day 7,5.89  0.02x,53.74  0.23,12.31  0.12y,12.40  0.13x,45.17  0.43x,3.58  0.15
