,0,1,2,3,4,5,6
0,,,,,,linked to,
1,,,,,,food-related,
2,,,,,,practices,
3,Hartini et al,2005,Qualitative/Cross-,Indonesia,Pregnant,Economic,Medium
4,,,sectional,,women,crisis linked,
5,,,,,(n=450),to changes,
6,,,,,,in diet and,
7,,,,,,food,
8,,,,,,preparation,
9,Hikichi et al,2019,Quantitativel,Japan,Older,Natural,High
10,,,Longitudinal,,adults,disaster,
11,,,,,"(n=8,576)",displacement,
12,,,,,,linked to,
13,,,,,,negative,
14,,,,,,dietary,
15,,,,,,impact,
16,Ivanova et,2006,Qualitativel,Bulgaria,Household,Economic,High
17,al,,Longitudinal,,heads,crisis linked,
18,,,,,"(n=6,000)",to shift in,
19,,,,,,food choices,
20,Maia et al,2019,Quantitative/Cross-Portugal,Quantitative/Cross-Portugal,Older,Compared to,Low
21,,,sectional,,adults,those who,
22,,,,,(n=604),were,
23,,,,,,"married,",
24,,,,,,unmarried,
25,,,,,,people more,
26,,,,,,likely to be,
27,,,,,,food-,
28,,,,,,insecure,
29,Shabnam,2016,Quantitativel,Pakistan,Households,Economic,Medium
30,et al,,Longitudinal,,"(n=16,341)",crisis linked,
31,,,,,,to changes,
32,,,,,,in food,
33,,,,,,choice and,
34,,,,,,consumption,
35,Vlontzos et,2017,Quantitative/Cross-,Greece,Households,Economic,High
36,al,,sectional,,(n=238),crisis linked,
37,,,,,,to food,
38,,,,,,consumption,
39,,,,,,change,
