,0,1,2,3,4
0,,Margarine/mar-,Margarine/,,
1,,garine-like tub,margarine-,Butter,
2,,and squeeze,like stick,blend,
3,,products,products,products,Total
4,"Conagra brands, Inc.",,,,
5,Blue Bonnett,3,3,,6
6,Earth bal-,10,2,,12
7,ance,,,,
8,Fleischmann's,3,2,,5
9,Move over,1,,,1
10,butter,,,,
11,Parkay,3,2,,5
12,Smart bal-,9,1,2,12
13,ance,,,,
14,"Land O' Lakes,Inc",,,,
15,Land O',2,1,10,13
16,Lakes,,,,
17,Olivio premium products Corp,,,,
18,Beneco,2,,,2
19,Olivio,4,,,4
20,Richardson food & ingredients,,,,
21,Canola har-,1,,,1
22,vest,,,,
23,Upfield,,,,
24,Brummel and,1,,,1
25,Brown,,,,
26,Country,6,5,,11
27,Crock@,,,,
28,I can't believe,5,1,,6
29,it's not butter!,,,,
30,?,,,,
31,Imperiale,1,1,,2
32,Pure blends,2,,,2
33,Total,53,18,12,83
