,0,1,2,3,4,5,6,7,8,9,10,11
0,,2010,2011,2012,2013,2014,2015,2016,2017,2018b,2019c,2020c
1,Developed economies,1.5,2.5,1.9,1.3,1.4,0.3,0.7,1.7,2.0,2.2,2.1
2,United States,1.6,3.2,2.1,1.5,1.6,0.1,1.3,2.1,2.5,2.5,2.4
3,Canada,1.8,2.9,1.5,0.9,1.9,1.1,1.4,1.6,2.3,2.2,2.1
4,Japan,-0.7,-0.3,-0.1,0.3,2.8,0.8,-0.1,0.5,1.2,1.4,1.5
5,Australia,2.9,3.3,1.8,2.4,2.5,1.5,1.3,1.9,2.1,2.2,2.2
6,New Zealand,2.3,4.0,1.1,1.1,1.2,0.3,0.6,1.9,1.8,2.1,2.1
7,European Union,1.9,3.0,2.6,1.5,0.6,0.0,0.3,1.7,1.9,2.1,2.1
8,EU-15,1.9,2.9,2.5,1.5,0.6,0.1,0.4,1.7,1.9,2.1,2.1
9,Austria,1.7,3.6,2.6,2.1,1.5,0.8,1.0,2.2,2.0,2.4,2.4
10,Belgium,2.3,3.4,2.6,1.2,0.5,0.6,1.8,2.2,1.9,2.2,2.2
11,Denmark,2.2,2.7,2.4,0.5,0.4,0.2,0.0,1.1,1.0,1.6,1.8
12,Finland,1.7,3.3,3.2,2.2,1.2,-0.2,0.4,0.8,1.3,1.9,2.2
13,France,1.7,2.3,2.2,1.0,0.6,0.1,0.3,1.2,2.2,2.3,2.0
14,Germany,1.2,2.5,2.1,1.6,0.8,0.1,0.4,1.7,1.9,1.9,1.9
15,Greece,4.7,3.1,1.0,-0.9,-1.4,-1.1,0.0,1.1,0.7,2.0,2.2
16,Ireland,-1.6,1.2,1.8,0.5,0.3,0.0,-0.2,0.3,0.7,1.1,1.9
17,Italy,1.6,2.9,3.3,1.3,0.2,0.1,-0.1,1.4,1.3,1.9,1.9
18,Luxembourg,2.8,3.7,2.9,1.7,0.7,0.1,0.0,2.1,1.5,2.6,3.3
19,Netherlands,0.9,2.5,2.8,2.6,0.3,0.2,0.1,1.3,1.5,2.0,2.1
20,Portugal,1.4,3.6,2.8,0.4,-0.2,0.5,0.6,1.6,1.3,2.0,2.0
21,Spain,2.1,3.0,2.4,1.5,-0.2,0.6,-0.3,2.0,1.4,1.8,1.8
22,Sweden,1.9,1.4,0.9,0.4,0.2,0.7,1.1,1.9,2.2,2.6,2.5
23,United Kingdom,3.2,4.5,2.9,2.5,1.5,0.0,0.7,2.7,2.6,2.6,2.4
24,EU-13,2.7,3.8,3.7,1.5,0.2,-0.4,-0.2,1.8,2.4,2.3,2.3
25,Bulgaria,2.4,4.2,3.0,0.9,-1.4,-0.1,-0.8,2.1,2.9,2.5,2.6
26,Croatia,1.0,2.3,3.4,2.2,-0.2,-0.5,-1.1,1.1,1.6,1.8,1.8
27,Cyprus,2.4,3.3,2.4,-0.4,-1.4,-2.1,-1.7,0.5,0.6,1.5,1.8
28,Czech Republic,1.2,2.2,3.6,1.3,0.5,0.2,0.7,2.4,2.3,2.3,2.0
29,Estonia,2.7,5.1,4.2,3.2,0.5,0.1,0.8,3.7,3.3,3.0,2.9
30,Hungary,4.7,3.9,5.7,1.7,0.0,0.1,0.5,2.4,2.9,2.9,2.7
31,Latvia,-1.2,4.2,2.3,0.0,0.7,0.2,0.1,2.9,2.4,2.5,2.3
32,Lithuania,1.2,4.1,3.2,1.2,0.2,-0.7,0.7,3.7,2.6,2.3,1.9
33,Malta,1.5,2.7,2.4,1.4,0.3,1.1,0.6,1.4,1.9,2.4,2.3
34,Poland,2.7,3.9,3.6,0.8,0.1,-0.7,-0.2,1.6,1.5,1.9,1.9
35,Romania,6.1,5.8,3.3,4.0,1.1,0.6,-1.5,1.3,4.5,3.5,3.5
36,Slovakia,0.7,4.1,3.7,1.5,-0.1,-0.3,-0.5,1.4,2.7,2.2,2.2
37,Slovenia,2.1,2.1,2.8,1.9,0.4,-0.8,-0.2,1.6,2.3,2.1,2.0
38,Other European countries,1.4,0.6,-0.2,1.0,0.8,0.4,1.4,1.1,1.7,1.9,2.1
39,Iceland,7.5,4.2,6.0,4.1,1.0,0.3,0.8,-1.6,1.7,3.1,3.6
40,Norway,2.3,1.3,0.3,2.0,1.9,2.0,3.9,1.8,3.0,2.6,2.5
41,Switzerland,0.6,0.1,-0.7,0.1,0.0,-0.8,-0.5,0.6,0.8,1.3,1.7
42,Memorandum items:,,,,,,,,,,,
43,North America,1.7,3.1,2.0,1.4,1.7,0.2,1.3,2.1,2.5,2.5,2.4
44,Developed Asia and Pacific,0.1,0.5,0.3,0.8,2.7,0.9,0.2,0.8,1.4,1.6,1.7
45,Europe,1.9,2.8,2.4,1.5,0.6,0.1,0.4,1.7,1.9,2.1,2.1
46,Major developed economies,1.3,2.5,1.8,1.3,1.6,0.3,0.7,1.7,2.1,2.2,2.1
47,Euro area,1.6,2.7,2.5,1.4,0.5,0.0,0.2,1.5,1.7,2.0,2.0
