,0,1,2,3,4,5
0,,Meal,,5 g Meal,7 g Meal,10 g Meal
1,,,Lunch,1.90.1,2.6 0.1,3.70.1
2,Carbohydrate,,Dinner,1.80.1,2.5  0.1,3.60.2
3,(g/kg),,Breakfast,1.40.1,1.90.1,2.8  0.1
4,,,Total,5.10.2,7.1 0.2,10.00.2
5,,,Lunch,425,415,367
6,Protein,,Dinner,42  5,434,395
7,(g),,Breakfast,29 3,303,254
8,,,Total,11312,11412,10015
9,,,Lunch,0.7 0.0,0.7 0.0,0.7 0.1
10,Protein,,Dinner,0.70.0,0.8 0.0,0.7 0.1
11,(g/kg),,Breakfast,0.50.0,0.50.0,0.50.1
12,,,Total,2.0 0.0,2.00.1,1.80.4
13,,,Lunch,6117,4519,22  18
14,Fat,,Dinner,64 16,44  19,22  21
15,(g),,Breakfast,4915,3514,1512
16,,,Total,174  47,12552,5850
