,0,1,2,3,4,5
0,Pre-Proc.,Dim. Red.,Classifier,Acc.Fresh Oak(%),Acc. One Time Used (%),Acc.Two Times Used (%
1,,NIR,PLS-DA (15),100.00.0,99.8  0.2,100.0  0.0
2,,NIR,LDA,100.0 0.0,95.6  0.6,95.1 1.1
3,None,Absorption,LDA,100.0  0.0,88.2  0.4,69.0  0.8
4,,PCA (10),LDA,100.0  0.0,89.6  1.6,84.6  2.4
5,,NIR,PLS-DA (18),100.0  0.0,100.0  0.0,99.1  0.3
6,,NIR,LDA,99.8  0.2,94.9  0.5,94.9  1.0
7,SNV,Absorption,LDA,100.00.0,88.9  0.2,88.2  0.2
8,,PCA (25),LDA,100.0  0.0,90.4  1.7,91.0  1.4
9,,NIR,PLS-DA (22),100.0 0.0,99.2  0.3,99.6  0.2
10,,NIR,LDA,100.0  0.0,97.1  0.8,96.5  0.8
11,1st der.,Absorption,LDA,100.0  0.0,89.2  0.1,82.4  0.0
12,,PCA (26),LDA,100.00.0,96.3  0.6,96.0 0.5
13,,NIR,PLS-DA (22),100.00.0,99.3  0.4,99.7  0.2
14,,NIR,LDA,100.0  0.0,97.3 0.7,95.6  0.8
15,2nd der.,Absorption,LDA,100.0  0.0,85.2  0.3,80.4  0.4
16,,PCA (30),LDA,100.0 0.0,94.5  1.2,93.5  1.3
17,,NIR,PLS-DA (22),100.0  0.0,99.0  0.2,98.2  0.4
18,,NIR,LDA,100.0 0.0,94.9  0.6,93.8  0.9
19,SNV+1st der.,Absorption,LDA,100.0 0.0,89.0  0.4,88.2  0.0
20,,PCA (40),LDA,100.00.0,96.5  0.7,97.1  0.4
21,,NIR,PLS-DA (35),100.0  0.0,99.5  0.5,97.4  0.7
22,,NIR,LDA,100.0  0.0,96.7  0.4,96.5  0.7
23,SNV + 2nd der.,Absorption,LDA,100.0  0.0,87.4  0.2,82.9  0.3
24,,PCA (34),LDA,100.0  0.0,89.3  0.9,92.9  0.7
