,0,1,2
0,Top 5 most frequent used codons,,
1,HEV,,"ACC8.8,GAG7.9,UAC6.5),GUC6.4),GGC6.3"
2,Human,,"GCC7.9),UUU(6.6,GGC6.3),ACU6.2),CGU(6.0"
3,Rabbit,,"GGC8.1,CUU8.0,CGC/UUU7.0,GCU/GCC6.8),GUC6.7"
4,Mongoose,,"GAG7.7ACU7.3,UUU/GUC7.0,GCC/UAC6.7,GGC/CAG/CUC6.3"
5,Pig,,"GCC8.1),GAG7.5,CUU6.9),GGC6.7),UUU6.5"
6,WB,,"GGC7.4,GAG7.3),GCU6.7,GUC/GCC/UAU6.4,UUU/ACU5.8"
7,Camel,,"UAU8.8),GUC7.8,GUU7.6),GAG7.4),GCC7.0"
8,Monkey,,"GUU11),AUU/ACU/GCU/GAG/CGC/GGC8,CCU/GCC/UAU(7),UUU/CUU/GUC6),CUC/UCC/ACC/UAC/CAG5"
9,Top 5 least frequent used codons,,
10,HEV,,"GUA0.4,UGU/AAA0.7,GGA0.8,CGA/GCG0.9,AGA1"
11,Human,,"GGA0.7,AGA0.8,CAA/UUA0.9CUA/GUA/CGA1.0,AGU1.4"
12,Rabbit,,AGA/GGG0.GGA0.1.CUA/CAA0.2.UUA0.6.CGA0.7.UUG0.8
13,Mongoose,,"GUA0),CUA/GGG/AGG0.3),CAA0.7)AGA/CGA1.0),UUA/CCA/AGU/UGU/AAU1.3),UCG/ACA/AAC/GAA/AG"
14,,"(1.7),",
15,Pig,,"CGA0.7,UUA/GUA/AGA/GGA0.9,CAA1.1,AAU1.3,CUA1.4"
16,Wild boar,,"UUA0.2,GUA0.5,GGA0.6,CGA/AGC/AGA0.8,UGU1.0"
17,Camel,,"CUA0,GUA0.2,AAU/AGA0.6,CAA0.8,GUG1.0,CGA/GGA1.2"
18,Monkey,,"GUA/GUG/ACG/AAU/AGA(O),UUA/CUA/AUAUCG/CCG/GCG/CAA/CGA/GGA(1),CUG/UCA/CCC/CCA/AAC/GAA"
19,,,"UGC/CGG/AGC/AGG/GGG(2),UUC/UUG/ACA/CAC/AAG/UGU/AGU/GGU(3)AUC/UCU/GCA/CAU/AAA/GAU/"
20,,"GAC/CGU(4,CUC/UCC/ACC/UAC/CAG(5","GAC/CGU(4,CUC/UCC/ACC/UAC/CAG(5"
